cell_id,class,model,seed,closing_fallback_to_raw,target_dA,target_dP,null_dA,null_dP,area_matching_error_abs,perimeter_matching_error_abs,area_matching_error_norm,perimeter_matching_error_norm,joint_matching_error,sum_matching_error,valid_proposal_count,invalid_proposal_count,accepted_edit_count,fallback_to_raw
148503400-148503432-001,light_dysplastic,baseline,20260805,False,47.0,-24.845672130584717,47.0,-25.088314175605774,0.0,0.24264204502105713,0.0,0.009765968243715482,0.009765968243715482,0.009765968243715482,2048,0,113,False
148503568-148503580-002,light_dysplastic,baseline,20260805,False,10.0,-6.686292052268982,10.0,-6.68629264831543,0.0,5.960464477539062e-07,0.0,3.6188604961416045e-08,3.6188604961416045e-08,3.6188604961416045e-08,2048,0,26,False
148718455-148718461-001,light_dysplastic,baseline,20260805,False,72.0,-28.94617772102356,72.0,-29.18881893157959,0.0,0.24264121055603027,0.0,0.008382495709607987,0.008382495709607987,0.008382495709607987,2048,0,132,False
148719308-148719348-004,light_dysplastic,baseline,20260805,False,1.0,-0.585785984992981,1.0,-0.5857868194580078,0.0,8.344650268554688e-07,0.0,6.032640127136048e-08,6.032640127136048e-08,6.032640127136048e-08,2048,0,5,False
148719308-148719357-001,light_dysplastic,baseline,20260805,False,12.0,-7.029438018798828,12.0,-7.029438257217407,0.0,2.384185791015625e-07,0.0,1.634181912544472e-08,1.634181912544472e-08,1.634181912544472e-08,2048,0,30,False
148848523-148848559-002,moderate_dysplastic,baseline,20260805,False,1.0,-0.5857862234115601,1.0,-0.5857864618301392,0.0,2.384185791015625e-07,0.0,1.473051861782213e-08,1.473051861782213e-08,1.473051861782213e-08,2048,0,3,False
148881870-148882178-002,light_dysplastic,baseline,20260805,False,7.0,-4.100504279136658,7.0,-4.343145966529846,0.0,0.24264168739318848,0.0,0.016855093032496382,0.016855093032496382,0.016855093032496382,2048,0,21,False
148882307-148882323-001,light_dysplastic,baseline,20260805,False,52.0,-30.460896492004395,52.0,-30.46089780330658,0.0,1.3113021850585938e-06,0.0,4.3048706245490645e-08,4.3048706245490645e-08,4.3048706245490645e-08,2048,0,90,False
148882535-148882616-001,light_dysplastic,baseline,20260805,False,103.0,-62.963422894477844,103.0,-57.93398714065552,0.0,5.029435753822327,0.0,0.07987869023974917,0.07987869023974917,0.07987869023974917,2048,0,241,False
148882671-148882687-001,light_dysplastic,baseline,20260805,False,42.0,-25.43146026134491,42.0,-25.43146049976349,0.0,2.384185791015625e-07,0.0,9.37494648956324e-09,9.37494648956324e-09,9.37494648956324e-09,2048,0,98,False
149011613-149011656-001,light_dysplastic,baseline,20260805,False,38.0,-22.259885787963867,38.0,-22.259886145591736,0.0,3.5762786865234375e-07,0.0,1.6066024419843005e-08,1.6066024419843005e-08,1.6066024419843005e-08,2048,0,68,False
149013033-149013072-001,moderate_dysplastic,baseline,20260805,False,1.0,-0.5857865810394287,1.0,-0.5857869386672974,0.0,3.5762786865234375e-07,0.0,2.526228146029786e-08,2.526228146029786e-08,2.526228146029786e-08,2048,0,11,False
149014929-149014984-001,moderate_dysplastic,baseline,20260805,False,5.0,-2.928932309150696,5.0,-3.171573758125305,0.0,0.24264144897460938,0.0,0.01420769355922208,0.01420769355922208,0.01420769355922208,2048,0,17,False
149014929-149015008-003,moderate_dysplastic,baseline,20260805,False,12.0,-7.857865214347839,12.0,-8.000000238418579,0.0,0.14213502407073975,0.0,0.007992561583382945,0.007992561583382945,0.007992561583382945,2048,0,30,False
149014929-149015022-001,light_dysplastic,baseline,20260805,False,30.0,-11.715729594230652,30.0,-11.615224599838257,0.0,0.10050499439239502,0.0,0.005380401802641523,0.005380401802641523,0.005380401802641523,2048,0,56,False
149014929-149015022-002,light_dysplastic,baseline,20260805,False,22.0,-13.715729832649231,22.0,-13.715729713439941,0.0,1.1920928955078125e-07,0.0,6.647603205417452e-09,6.647603205417452e-09,6.647603205417452e-09,2048,0,56,False
149053341-149053350-001,moderate_dysplastic,baseline,20260805,False,15.0,-6.44365119934082,15.0,-6.4436516761779785,0.0,4.76837158203125e-07,0.0,3.020644346746301e-08,3.020644346746301e-08,3.020644346746301e-08,2048,0,31,False
149053945-149053969-001,moderate_dysplastic,baseline,20260805,False,5.0,-2.9289321899414062,5.0,-3.1715731620788574,0.0,0.24264097213745117,0.0,0.016967084300087053,0.016967084300087053,0.016967084300087053,2048,0,11,False
149053945-149053976-001,moderate_dysplastic,baseline,20260805,False,41.0,-14.058875560760498,41.0,-14.05887508392334,0.0,4.76837158203125e-07,0.0,3.13234422679037e-08,3.13234422679037e-08,3.13234422679037e-08,2048,0,75,False
149054642-149054677-003,light_dysplastic,baseline,20260805,False,4.0,-2.343145966529846,4.0,-2.3431462049484253,0.0,2.384185791015625e-07,0.0,1.7441758796645393e-08,1.7441758796645393e-08,1.7441758796645393e-08,2048,0,14,False
149056321-149056343-001,severe_dysplastic,baseline,20260805,False,31.0,-18.15938103199005,31.0,-18.058876037597656,0.0,0.10050499439239502,0.0,0.005475713542783377,0.005475713542783377,0.005475713542783377,2048,0,57,False
149056321-149056360-001,severe_dysplastic,baseline,20260805,False,6.0,-0.5857864618301392,6.0,-0.5857865810394287,0.0,1.1920928955078125e-07,0.0,8.168182814429872e-09,8.168182814429872e-09,8.168182814429872e-09,2048,0,10,False
149056410-149056458-001,severe_dysplastic,baseline,20260805,False,1.0,-0.5857865810394287,1.0,-0.585787296295166,0.0,7.152557373046875e-07,0.0,6.029729413232025e-08,6.029729413232025e-08,6.029729413232025e-08,2048,0,7,False
149056873-149056884-001,severe_dysplastic,baseline,20260805,False,4.0,-2.343145728111267,4.0,-2.3431458473205566,0.0,1.1920928955078125e-07,0.0,9.219284401145881e-09,9.219284401145881e-09,9.219284401145881e-09,2048,0,8,False
149056873-149056884-002,severe_dysplastic,baseline,20260805,False,3.0,-1.757359266281128,3.0,-1.7573604583740234,0.0,1.1920928955078125e-06,0.0,9.543635842614782e-08,9.543635842614782e-08,9.543635842614782e-08,2048,0,13,False
149056933-149056982-002,severe_dysplastic,baseline,20260805,False,2.0,-1.1715729236602783,2.0,-1.1715734004974365,0.0,4.76837158203125e-07,0.0,4.0854608452859506e-08,4.0854608452859506e-08,4.0854608452859506e-08,2048,0,14,False
149057756-149057766-002,moderate_dysplastic,baseline,20260805,False,4.0,-2.3431458473205566,4.0,-2.3431456089019775,0.0,2.384185791015625e-07,0.0,1.4156955238038967e-08,1.4156955238038967e-08,1.4156955238038967e-08,2048,0,14,False
149057756-149057788-002,moderate_dysplastic,baseline,20260805,False,23.0,87.05382192134857,23.0,86.40916121006012,0.0,0.6446607112884521,0.0,0.007405311990447593,0.007405311990447593,0.007405311990447593,2048,0,83,False
149057812-149057825-003,moderate_dysplastic,baseline,20260805,False,23.0,-13.473089337348938,23.0,-13.473090171813965,0.0,8.344650268554688e-07,0.0,4.785465596476193e-08,4.785465596476193e-08,4.785465596476193e-08,2048,0,51,False
149057812-149057825-005,moderate_dysplastic,baseline,20260805,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,0,False
149057812-149057847-004,moderate_dysplastic,baseline,20260805,False,2.0,-1.1715729236602783,2.0,-1.1715734004974365,0.0,4.76837158203125e-07,0.0,3.26278948518076e-08,3.26278948518076e-08,3.26278948518076e-08,2048,0,14,False
149057812-149057847-005,moderate_dysplastic,baseline,20260805,False,8.0,-4.686291575431824,8.0,-4.68629252910614,0.0,9.5367431640625e-07,0.0,5.845065913065821e-08,5.845065913065821e-08,5.845065913065821e-08,2048,0,30,False
149058262-149058272-003,moderate_dysplastic,baseline,20260805,False,4.0,-2.343145251274109,4.0,-2.343145728111267,0.0,4.76837158203125e-07,0.0,2.8490994567847184e-08,2.8490994567847184e-08,2.8490994567847184e-08,2048,0,18,False
149061666-149061699-003,moderate_dysplastic,baseline,20260805,False,6.0,-3.514719247817993,6.0,-3.5147193670272827,0.0,1.1920928955078125e-07,0.0,7.941321744360578e-09,7.941321744360578e-09,7.941321744360578e-09,2048,0,30,False
149095913-149095926-001,light_dysplastic,baseline,20260805,False,114.0,2.468035578727722,114.0,2.4264055490493774,0.0,0.04163002967834473,0.0,0.0023824084769759344,0.0023824084769759344,0.0023824084769759344,2048,0,130,False
149097324-149097373-001,moderate_dysplastic,baseline,20260805,False,10.0,-5.857865214347839,10.0,-5.85786497592926,0.0,2.384185791015625e-07,0.0,1.4445388991468404e-08,1.4445388991468404e-08,1.4445388991468404e-08,2048,0,32,False
149097594-149097637-001,moderate_dysplastic,baseline,20260805,False,36.0,-16.98780846595764,36.0,-16.887303352355957,0.0,0.10050511360168457,0.0,0.005238425115217098,0.005238425115217098,0.005238425115217098,2048,0,76,False
149097594-149097637-002,moderate_dysplastic,baseline,20260805,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,0,False
149098972-149098988-002,severe_dysplastic,baseline,20260805,False,4.0,-2.3431458473205566,4.0,-2.585787057876587,0.0,0.24264121055603027,0.0,0.01598507553096984,0.01598507553096984,0.01598507553096984,2048,0,20,False
149099096-149099104-001,severe_dysplastic,baseline,20260805,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,0,False
149099276-149099290-001,light_dysplastic,baseline,20260805,False,60.0,-25.188817858695984,60.0,-25.18881893157959,0.0,1.0728836059570312e-06,0.0,4.259364659253501e-08,4.259364659253501e-08,4.259364659253501e-08,2048,0,104,False
149099276-149099290-002,light_dysplastic,baseline,20260805,False,38.0,-22.259885907173157,38.0,-22.259886860847473,0.0,9.5367431640625e-07,0.0,4.284273155681056e-08,4.284273155681056e-08,4.284273155681056e-08,2048,0,72,False
149099502-149099525-002,light_dysplastic,baseline,20260805,False,30.0,-17.573593974113464,30.0,-17.57359528541565,0.0,1.3113021850585938e-06,0.0,7.461775815409125e-08,7.461775815409125e-08,7.461775815409125e-08,2048,0,62,False
149100006-149100028-002,severe_dysplastic,baseline,20260805,False,7.0,-6.343145966529846,7.0,-6.000000715255737,0.0,0.3431452512741089,0.0,0.025295327420069333,0.025295327420069333,0.025295327420069333,2048,0,27,False
149100064-149100072-001,moderate_dysplastic,baseline,20260805,False,52.0,-30.703536987304688,52.0,-30.36039161682129,0.0,0.34314537048339844,0.0,0.011176086019838117,0.011176086019838117,0.011176086019838117,2048,0,98,False
149101620-149101650-001,moderate_dysplastic,baseline,20260805,False,10.0,-5.857864856719971,10.0,-5.85786497592926,0.0,1.1920928955078125e-07,0.0,7.278241346645515e-09,7.278241346645515e-09,7.278241346645515e-09,2048,0,28,False
149102442-149102451-001,light_dysplastic,baseline,20260805,False,1.0,-0.5857864618301392,1.0,-0.5857867002487183,0.0,2.384185791015625e-07,0.0,1.5603249050411924e-08,1.5603249050411924e-08,1.5603249050411924e-08,2048,0,7,False
149102510-149102519-001,moderate_dysplastic,baseline,20260805,False,14.0,-5.272078037261963,14.0,-5.272078633308411,0.0,5.960464477539062e-07,0.0,3.836782367536902e-08,3.836782367536902e-08,3.836782367536902e-08,2048,0,24,False
149105003-149105050-001,light_dysplastic,baseline,20260805,False,14.0,-2.3431460857391357,14.0,-2.5857869386672974,0.0,0.24264085292816162,0.0,0.016888825173025073,0.016888825173025073,0.016888825173025073,2048,0,26,False
149105289-149105300-001,moderate_dysplastic,baseline,20260805,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,0,False
149105289-149105300-002,moderate_dysplastic,baseline,20260805,False,11.0,-1.1715729236602783,11.0,-1.171573519706726,0.0,5.960464477539062e-07,0.0,3.643784498226951e-08,3.643784498226951e-08,3.643784498226951e-08,2048,0,23,False
149105289-149105311-001,moderate_dysplastic,baseline,20260805,False,11.0,-3.5147191286087036,11.0,-3.5147194862365723,0.0,3.5762786865234375e-07,0.0,2.3961844710559634e-08,2.3961844710559634e-08,2.3961844710559634e-08,2048,0,29,False
149105289-149105311-003,moderate_dysplastic,baseline,20260805,False,13.0,-8.44365131855011,13.0,-8.585786700248718,0.0,0.1421353816986084,0.0,0.007678680883810122,0.007678680883810122,0.007678680883810122,2048,0,41,False
149105289-149105311-004,moderate_dysplastic,baseline,20260805,False,24.0,-4.686292052268982,24.0,-4.585787415504456,0.0,0.10050463676452637,0.0,0.0052629882002724546,0.0052629882002724546,0.0052629882002724546,2048,0,52,False
149140081-149140096-002,moderate_dysplastic,baseline,20260805,False,35.0,-18.98780846595764,35.0,-18.786797642707825,0.0,0.2010108232498169,0.0,0.010487255545053266,0.010487255545053266,0.010487255545053266,2048,0,49,False
149140849-149140856-001,moderate_dysplastic,baseline,20260805,False,32.0,-18.74516773223877,32.0,-18.644663214683533,0.0,0.10050451755523682,0.0,0.004802252463926412,0.004802252463926412,0.004802252463926412,2048,0,68,False
149143028-149143108-002,severe_dysplastic,baseline,20260805,False,7.0,-4.100504994392395,7.0,-4.1005061864852905,0.0,1.1920928955078125e-06,0.0,8.37697502837476e-08,8.37697502837476e-08,8.37697502837476e-08,2048,0,33,False
149143469-149143497-003,severe_dysplastic,baseline,20260805,False,7.0,-4.100505232810974,7.0,-4.100505590438843,0.0,3.5762786865234375e-07,0.0,2.5568365217083687e-08,2.5568365217083687e-08,2.5568365217083687e-08,2048,0,19,False
149146837-149146854-001,carcinoma_in_situ,baseline,20260805,False,1.0,-0.5857864618301392,1.0,-0.5857878923416138,0.0,1.430511474609375e-06,0.0,8.912500452089591e-08,8.912500452089591e-08,8.912500452089591e-08,2048,0,13,False
149181904-149181927-001,carcinoma_in_situ,baseline,20260805,False,4.0,-2.343145489692688,4.0,-2.343145728111267,0.0,2.384185791015625e-07,0.0,1.7728723318090654e-08,1.7728723318090654e-08,1.7728723318090654e-08,2048,0,16,False
149181904-149181951-001,carcinoma_in_situ,baseline,20260805,False,1.0,-0.5857865810394287,1.0,-0.5857863426208496,0.0,2.384185791015625e-07,0.0,1.7603326074682267e-08,1.7603326074682267e-08,1.7603326074682267e-08,2048,0,3,False
149182125-149182135-002,carcinoma_in_situ,baseline,20260805,False,1.0,-0.585785984992981,1.0,-0.5857864618301392,0.0,4.76837158203125e-07,0.0,3.160838774488693e-08,3.160838774488693e-08,3.160838774488693e-08,2048,0,5,False
149182657-149182667-001,carcinoma_in_situ,baseline,20260805,False,5.0,-2.9289320707321167,5.0,-2.9289329051971436,0.0,8.344650268554688e-07,0.0,6.137550933559413e-08,6.137550933559413e-08,6.137550933559413e-08,2048,0,29,False
149182657-149182681-002,carcinoma_in_situ,baseline,20260805,False,5.0,-2.9289324283599854,5.0,-2.9289326667785645,0.0,2.384185791015625e-07,0.0,1.8266135753342778e-08,1.8266135753342778e-08,1.8266135753342778e-08,2048,0,19,False
149182657-149182698-003,carcinoma_in_situ,baseline,20260805,False,2.0,-1.1715730428695679,2.0,-1.1715728044509888,0.0,2.384185791015625e-07,0.0,1.6638161415292255e-08,1.6638161415292255e-08,1.6638161415292255e-08,2048,0,4,False
149185604-149185616-001,carcinoma_in_situ,baseline,20260805,False,11.0,-6.343146085739136,11.0,-6.585787415504456,0.0,0.24264132976531982,0.0,0.013859734392370787,0.013859734392370787,0.013859734392370787,2048,0,33,False
149185604-149185645-003,carcinoma_in_situ,baseline,20260805,False,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,2,False
149185604-149185657-001,carcinoma_in_situ,baseline,20260805,False,6.0,-3.514719247817993,6.0,-3.514720320701599,0.0,1.0728836059570312e-06,0.0,7.720876141753992e-08,7.720876141753992e-08,7.720876141753992e-08,2048,0,22,False
149185698-149185709-002,carcinoma_in_situ,baseline,20260805,False,8.0,-4.686290979385376,8.0,-4.686292886734009,0.0,1.9073486328125e-06,0.0,1.2504803522641558e-07,1.2504803522641558e-07,1.2504803522641558e-07,2048,0,30,False
149185788-149185824-001,carcinoma_in_situ,baseline,20260805,False,1.0,-0.5857864618301392,1.0,-0.5857864618301392,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,1,False
149190861-149190868-001,moderate_dysplastic,baseline,20260805,False,66.0,-30.460896253585815,66.0,-30.46089768409729,0.0,1.430511474609375e-06,0.0,4.69622253626558e-08,4.69622253626558e-08,4.69622253626558e-08,2048,0,140,False
149314453-149314465-001,carcinoma_in_situ,baseline,20260805,False,2.0,-1.1715729236602783,2.0,-1.171573519706726,0.0,5.960464477539062e-07,0.0,4.381090555227295e-08,4.381090555227295e-08,4.381090555227295e-08,2048,0,12,False
149314453-149314507-001,carcinoma_in_situ,baseline,20260805,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,0,False
149314453-149314507-002,carcinoma_in_situ,baseline,20260805,False,2.0,-1.1715729236602783,2.0,-1.4142138957977295,0.0,0.24264097213745117,0.0,0.019688409171033483,0.019688409171033483,0.019688409171033483,2048,0,6,False
149314679-149314698-001,carcinoma_in_situ,baseline,20260805,False,5.0,-2.9289318323135376,5.0,-2.928933024406433,0.0,1.1920928955078125e-06,0.0,7.875214840585017e-08,7.875214840585017e-08,7.875214840585017e-08,2048,0,21,False
149315229-149315310-001,severe_dysplastic,baseline,20260805,False,9.0,-5.2720783948898315,9.0,-5.272079229354858,0.0,8.344650268554688e-07,0.0,4.747916716230865e-08,4.747916716230865e-08,4.747916716230865e-08,2048,0,29,False
149315671-149315731-001,carcinoma_in_situ,baseline,20260805,False,8.0,-4.686292290687561,8.0,-4.6862921714782715,0.0,1.1920928955078125e-07,0.0,7.632132181364283e-09,7.632132181364283e-09,7.632132181364283e-09,2048,0,24,False
149315671-149315740-001,carcinoma_in_situ,baseline,20260805,False,4.0,-1.7573597431182861,4.0,-1.7573597431182861,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,12,False
149316426-149316462-004,carcinoma_in_situ,baseline,20260805,False,3.0,-1.757359504699707,3.0,-1.7573601007461548,0.0,5.960464477539062e-07,0.0,4.713895799942995e-08,4.713895799942995e-08,4.713895799942995e-08,2048,0,15,False
149316754-149316779-002,moderate_dysplastic,baseline,20260805,False,7.0,-4.9289326667785645,7.0,-4.928932309150696,0.0,3.5762786865234375e-07,0.0,2.3300297671500035e-08,2.3300297671500035e-08,2.3300297671500035e-08,2048,0,15,False
149317002-149317010-002,severe_dysplastic,baseline,20260805,False,5.0,-2.928932309150696,5.0,-3.171572685241699,0.0,0.24264037609100342,0.0,0.018613835137210787,0.018613835137210787,0.018613835137210787,2048,0,15,False
149317204-149317230-002,severe_dysplastic,baseline,20260805,False,2.0,-1.1715730428695679,2.0,-1.1715731620788574,0.0,1.1920928955078125e-07,0.0,8.680156288179505e-09,8.680156288179505e-09,8.680156288179505e-09,2048,0,10,False
149788987-149788996-003,light_dysplastic,baseline,20260805,False,34.0,-19.91673994064331,34.0,-20.159381866455078,0.0,0.24264192581176758,0.0,0.012182813378841069,0.012182813378841069,0.012182813378841069,2048,0,74,False
153268807-153268826-001,light_dysplastic,baseline,20260805,False,41.0,-24.017244935035706,41.0,-24.017245650291443,0.0,7.152557373046875e-07,0.0,2.978092363380497e-08,2.978092363380497e-08,2.978092363380497e-08,2048,0,73,False
153276386-153276405-001,moderate_dysplastic,baseline,20260805,False,4.0,-3.1715728044509888,4.0,-3.414214015007019,0.0,0.24264121055603027,0.0,0.015350122541238317,0.015350122541238317,0.015350122541238317,2048,0,12,False
153276386-153276405-002,moderate_dysplastic,baseline,20260805,False,12.0,-6.44365131855011,12.0,-6.443652033805847,0.0,7.152557373046875e-07,0.0,4.302928257888315e-08,4.302928257888315e-08,4.302928257888315e-08,2048,0,34,False
153276386-153276414-001,moderate_dysplastic,baseline,20260805,False,2.0,-1.1715730428695679,2.0,-1.1715742349624634,0.0,1.1920928955078125e-06,0.0,7.536320735853182e-08,7.536320735853182e-08,7.536320735853182e-08,2048,0,14,False
153314466-153314473-003,light_dysplastic,baseline,20260805,False,53.0,-18.745167016983032,53.0,-18.987808227539062,0.0,0.24264121055603027,0.0,0.012944201048526187,0.012944201048526187,0.012944201048526187,2048,0,101,False
153654869-153654880-001,severe_dysplastic,baseline,20260805,False,27.0,-10.100505471229553,27.0,-10.242641687393188,0.0,0.14213621616363525,0.0,0.007803016903772376,0.007803016903772376,0.007803016903772376,2048,0,37,False
153655016-153655039-005,severe_dysplastic,baseline,20260805,False,3.0,-1.7573596239089966,3.0,-1.7573593854904175,0.0,2.384185791015625e-07,0.0,1.8925049484538535e-08,1.8925049484538535e-08,1.8925049484538535e-08,2048,0,7,False
153655087-153655101-002,severe_dysplastic,baseline,20260805,False,8.0,-2.3431458473205566,8.0,-2.343145966529846,0.0,1.1920928955078125e-07,0.0,9.187152567919362e-09,9.187152567919362e-09,9.187152567919362e-09,2048,0,14,False
153656862-153656873-001,light_dysplastic,baseline,20260805,False,15.0,-8.786797046661377,15.0,-8.786797761917114,0.0,7.152557373046875e-07,0.0,4.450685118489141e-08,4.450685118489141e-08,4.450685118489141e-08,2048,0,51,False
153657121-153657160-001,severe_dysplastic,baseline,20260805,False,3.0,-1.757359504699707,3.0,-2.0000003576278687,0.0,0.24264085292816162,0.0,0.015416325574742979,0.015416325574742979,0.015416325574742979,2048,0,15,False
153659229-153659264-001,severe_dysplastic,baseline,20260805,False,2.0,-1.1715730428695679,2.0,-1.1715734004974365,0.0,3.5762786865234375e-07,0.0,2.3154769618776746e-08,2.3154769618776746e-08,2.3154769618776746e-08,2048,0,6,False
153697342-153697375-001,moderate_dysplastic,baseline,20260805,False,3.0,-1.7573593854904175,3.0,-1.7573604583740234,0.0,1.0728836059570312e-06,0.0,7.690770309406225e-08,7.690770309406225e-08,7.690770309406225e-08,2048,0,17,False
153697342-153697384-001,moderate_dysplastic,baseline,20260805,False,2.0,-1.1715728044509888,2.0,-1.1715734004974365,0.0,5.960464477539062e-07,0.0,4.279095177212681e-08,4.279095177212681e-08,4.279095177212681e-08,2048,0,8,False
153697726-153697736-001,light_dysplastic,baseline,20260805,False,46.0,-26.9461772441864,46.0,-26.946178436279297,0.0,1.1920928955078125e-06,0.0,4.423977786181173e-08,4.423977786181173e-08,4.423977786181173e-08,2048,0,74,False
153701009-153701019-002,light_dysplastic,baseline,20260805,False,10.0,-6.686292052268982,10.0,-6.585787653923035,0.0,0.10050439834594727,0.0,0.005764254881620689,0.005764254881620689,0.005764254881620689,2048,0,32,False
153701622-153701650-001,moderate_dysplastic,baseline,20260805,False,5.0,-2.928932547569275,5.0,-3.171573758125305,0.0,0.24264121055603027,0.0,0.015492952441553076,0.015492952441553076,0.015492952441553076,2048,0,23,False
153701949-153701958-001,light_dysplastic,baseline,20260805,False,26.0,-15.230449676513672,26.0,-15.230448961257935,0.0,7.152557373046875e-07,0.0,3.918179776941627e-08,3.918179776941627e-08,3.918179776941627e-08,2048,0,54,False
153702037-153702051-003,light_dysplastic,baseline,20260805,False,11.0,-6.4436516761779785,11.0,-6.443651795387268,0.0,1.1920928955078125e-07,0.0,6.654276354075338e-09,6.654276354075338e-09,6.654276354075338e-09,2048,0,33,False
153826963-153826970-001,severe_dysplastic,baseline,20260805,False,12.0,-5.5147188901901245,12.0,-5.414214491844177,0.0,0.10050439834594727,0.0,0.006505262622817441,0.006505262622817441,0.006505262622817441,2048,0,28,False
153826963-153826982-003,severe_dysplastic,baseline,20260805,False,4.0,-2.343145728111267,4.0,-2.5857850313186646,0.0,0.24263930320739746,0.0,0.013793866219535886,0.013793866219535886,0.013793866219535886,2048,0,30,False
153827595-153827657-002,carcinoma_in_situ,baseline,20260805,False,3.0,-1.7573591470718384,3.0,-1.7573598623275757,0.0,7.152557373046875e-07,0.0,5.144019828304352e-08,5.144019828304352e-08,5.144019828304352e-08,2048,0,11,False
153828877-153828902-002,severe_dysplastic,baseline,20260805,False,4.0,-2.3431460857391357,4.0,-2.3431453704833984,0.0,7.152557373046875e-07,0.0,4.482684614089008e-08,4.482684614089008e-08,4.482684614089008e-08,2048,0,10,False
153828952-153828970-001,severe_dysplastic,baseline,20260805,False,1.0,-0.5857864618301392,1.0,-0.5857864618301392,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,3,False
153828952-153829005-001,severe_dysplastic,baseline,20260805,False,9.0,-6.343145966529846,9.0,-6.100505709648132,0.0,0.24264025688171387,0.0,0.013970151595110093,0.013970151595110093,0.013970151595110093,2048,0,13,False
153828952-153829005-002,severe_dysplastic,baseline,20260805,False,4.0,-1.1715730428695679,4.0,-1.1715729236602783,0.0,1.1920928955078125e-07,0.0,7.651179963709106e-09,7.651179963709106e-09,7.651179963709106e-09,2048,0,12,False
153829664-153829672-001,light_dysplastic,baseline,20260805,False,46.0,-26.94617748260498,46.0,-26.946178436279297,0.0,9.5367431640625e-07,0.0,3.5391821976304114e-08,3.5391821976304114e-08,3.5391821976304114e-08,2048,0,82,False
153829745-153829768-001,severe_dysplastic,baseline,20260805,False,17.0,-9.958370327949524,17.0,-9.958370327949524,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,33,False
153829745-153829768-003,severe_dysplastic,baseline,20260805,False,9.0,-5.272079110145569,9.0,-5.272079348564148,0.0,2.384185791015625e-07,0.0,1.4003680771341504e-08,1.4003680771341504e-08,1.4003680771341504e-08,2048,0,33,False
153830680-153830827-002,severe_dysplastic,baseline,20260805,False,4.0,-2.3431466817855835,4.0,-2.585786461830139,0.0,0.24263978004455566,0.0,0.01640535687455958,0.01640535687455958,0.01640535687455958,2048,0,8,False
153831352-153831372-004,severe_dysplastic,baseline,20260805,False,19.0,-8.100505471229553,19.0,-8.343146443367004,0.0,0.24264097213745117,0.0,0.013492107485183192,0.013492107485183192,0.013492107485183192,2048,0,35,False
153915432-153915441-002,severe_dysplastic,baseline,20260805,False,7.0,-3.514719247817993,7.0,-3.757360577583313,0.0,0.24264132976531982,0.0,0.014476414986867504,0.014476414986867504,0.014476414986867504,2048,0,21,False
153915432-153915472-001,severe_dysplastic,baseline,20260805,False,20.0,-10.786797761917114,20.0,-10.928933024406433,0.0,0.14213526248931885,0.0,0.007957590696913265,0.007957590696913265,0.007957590696913265,2048,0,54,False
153915726-153915736-001,severe_dysplastic,baseline,20260805,False,16.0,-12.686292171478271,16.0,-12.786797881126404,0.0,0.10050570964813232,0.0,0.006502610058960002,0.006502610058960002,0.006502610058960002,2048,0,62,False
153916114-153916129-002,severe_dysplastic,baseline,20260805,False,34.0,-19.91674053668976,34.0,-19.916740775108337,0.0,2.384185791015625e-07,0.0,1.1970762919884311e-08,1.1970762919884311e-08,1.1970762919884311e-08,2048,0,78,False
153916114-153916150-001,carcinoma_in_situ,baseline,20260805,False,6.0,-3.514718770980835,6.0,-3.7573598623275757,0.0,0.24264109134674072,0.0,0.01642745546353346,0.01642745546353346,0.01642745546353346,2048,0,14,False
153916114-153916167-001,carcinoma_in_situ,baseline,20260805,False,3.0,-1.7573596239089966,3.0,-2.000000238418579,0.0,0.24264061450958252,0.0,0.01627518666492074,0.01627518666492074,0.01627518666492074,2048,0,13,False
153916569-153916586-001,carcinoma_in_situ,baseline,20260805,False,9.0,-5.272077441215515,9.0,-5.1715734004974365,0.0,0.10050404071807861,0.0,0.006989696858651684,0.006989696858651684,0.006989696858651684,2048,0,29,False
153956040-153956058-001,normal_columnar,baseline,20260805,False,9.0,-5.2720783948898315,9.0,-5.27207887172699,0.0,4.76837158203125e-07,0.0,3.5635125495438985e-08,3.5635125495438985e-08,3.5635125495438985e-08,2048,0,17,False
153956040-153956058-003,normal_columnar,baseline,20260805,False,6.0,-0.5857864618301392,6.0,-0.5857867002487183,0.0,2.384185791015625e-07,0.0,1.7317718825030012e-08,1.7317718825030012e-08,1.7317718825030012e-08,2048,0,12,False
153956040-153956072-003,normal_columnar,baseline,20260805,False,7.0,-4.100505709648132,7.0,-4.100505828857422,0.0,1.1920928955078125e-07,0.0,9.580958005305597e-09,9.580958005305597e-09,9.580958005305597e-09,2048,0,19,False
