cell_id,class,model,seed,raw_circularity_ae,closing_circularity_ae,dual_null_circularity_ae,benefit_closing,benefit_null,specific_advantage,raw_nucleus_dice,closing_nucleus_dice,dual_null_nucleus_dice,raw_foreground_dice,closing_foreground_dice,dual_null_foreground_dice,raw_nc_ae,closing_nc_ae,dual_null_nc_ae,raw_area_ae,closing_area_ae,dual_null_area_ae,raw_invalid,closing_invalid,dual_null_invalid,raw_pred_circularity,gt_circularity,roundness_group
149182125-149182135-002,carcinoma_in_situ,baseline,20260805,0.10839986734685625,0.11264578162984762,0.11264578480206044,-0.00424591428299137,-0.004245917455204196,3.1722128257527515e-09,0.9574813372281726,0.9573259776083076,0.9573259776083076,0.8421833614134047,0.8419700418618994,0.8419700418618994,0.1263752539858778,0.12548923840151027,0.12548923840151027,228,229,229,False,False,False,0.7508088167054109,0.6424089493585546,over_circular
149182657-149182667-001,carcinoma_in_situ,baseline,20260805,0.11838597334360323,0.1485093348466533,0.14850934283189787,-0.03012336150305006,-0.030123369488294638,7.985244576680373e-09,0.9463270890338876,0.9461732548359967,0.947434819175778,0.8268886919934568,0.8265424454407455,0.8280481182493062,0.08029131595649819,0.08504857168493563,0.08504857168493563,19,14,14,False,False,False,0.8403185415605562,0.721932568216953,over_circular
149182657-149182681-002,carcinoma_in_situ,baseline,20260805,0.022721434587643308,0.005927425468689518,0.004582744447316323,0.01679400911895379,0.018138690140326985,-0.0013446810213731952,0.7879063423505343,0.7892824704813806,0.7892824704813806,0.6076742327224156,0.6086644187295226,0.6086644187295226,1.0185640055904548,1.0141987601474063,1.0141987601474063,933,928,928,False,False,False,0.7165297131873437,0.739251147774987,under_circular
149182657-149182698-003,carcinoma_in_situ,baseline,20260805,0.1648696213793236,0.17531021085067588,0.17531020889120164,-0.01044058947135229,-0.010440587511878041,-1.9594742495243622e-09,0.953909891248058,0.9542709232096636,0.9535806729939603,0.8879283289237312,0.8881878402689356,0.8876504998799691,0.054719367931094554,0.055366681577380006,0.055366681577380006,53,51,51,False,False,False,0.8285440665473182,0.6636744451679946,over_circular
149185604-149185616-001,carcinoma_in_situ,baseline,20260805,0.39494852221647514,0.37848087793439733,0.37725956192480764,0.01646764428207781,0.0176889602916675,-0.0012213160095896902,0.7821612349914236,0.7840730697873555,0.7843584986442129,0.6915087520522867,0.6928694599304244,0.6931346633348453,0.7465102616896544,0.7430148561954727,0.7430148561954727,1512,1501,1501,False,False,False,0.3496172794483874,0.7445658016648625,under_circular
149185604-149185645-003,carcinoma_in_situ,baseline,20260805,0.09864461029504357,0.09864461029504357,0.09906416275489782,0.0,-0.0004195524598542555,0.0004195524598542555,0.9579181807525495,0.9581624282198523,0.9579280440642213,0.8107851773327965,0.8111382972982311,0.8106730369990441,0.7299294536236247,0.7252491473969269,0.7252491473969269,351,349,349,False,False,False,0.8364827168344748,0.7378381065394313,over_circular
149185604-149185657-001,carcinoma_in_situ,baseline,20260805,0.08233655787054961,0.11500275895615275,0.11535240854196815,-0.03266620108560314,-0.033015850671418545,0.0003496495858154036,0.9640317008738062,0.9640755023340776,0.9624517962248833,0.8510737588206542,0.8507552554997944,0.8482103001921644,0.7409973136821539,0.7283131867667088,0.7283131867667088,71,65,65,False,False,False,0.7888136460508549,0.7064770881803053,over_circular
149185698-149185709-002,carcinoma_in_situ,baseline,20260805,0.000595841069558789,0.03506025015227421,0.03602749747797007,-0.03446440908271542,-0.03543165640841128,0.0009672473256958636,0.9162481335686168,0.9174237288135593,0.9174237288135593,0.7426794489995969,0.743979302630114,0.743979302630114,0.32340322113272446,0.30746056451385595,0.30746056451385595,617,609,609,False,False,False,0.7598765276079167,0.7592806865383579,over_circular
149185788-149185824-001,carcinoma_in_situ,baseline,20260805,0.006426402866329228,0.011083727810877742,0.011083727810877742,-0.004657324944548513,-0.004657324944548513,0.0,0.9032368556259633,0.9034246575342466,0.9034246575342466,0.7249135865844549,0.725078639623671,0.725078639623671,0.050501939811060215,0.05198400753567034,0.05198400753567034,515,514,514,False,False,False,0.7460114202825605,0.7395850174162313,over_circular
149190861-149190868-001,moderate_dysplastic,baseline,20260805,0.08978136328910469,0.045368271668914883,0.04035038475894692,0.044413091620189804,0.049430978530157765,-0.005017886909967961,0.9501673484566754,0.9514814814814815,0.9471604938271605,0.8676163392118439,0.8683085950500198,0.8655023090203389,0.13621625085293054,0.14039674187337225,0.14039674187337225,404,470,470,False,False,False,0.6838346747495679,0.7736160380386726,under_circular
149314453-149314465-001,carcinoma_in_situ,baseline,20260805,0.01988527252715333,0.008502412247065605,0.00775945005661538,0.011382860280087725,0.01212582247053795,-0.0007429621904502248,0.9733014977208596,0.9737470167064439,0.9737470167064439,0.8778086435972718,0.8781961705267687,0.8781961705267687,0.14111742221269596,0.143005377728196,0.143005377728196,65,63,63,False,False,False,0.8034551245170923,0.8233403970442457,under_circular
149314453-149314507-001,carcinoma_in_situ,baseline,20260805,0.03506458465272122,0.03506458465272122,0.03506458465272122,0.0,0.0,0.0,0.9591378536147284,0.9591378536147284,0.9591378536147284,0.8777924649272754,0.8777924649272754,0.8777924649272754,0.5026817745888539,0.5026817745888539,0.5026817745888539,83,83,83,False,False,False,0.875026244493366,0.8399616598406447,over_circular
149314453-149314507-002,carcinoma_in_situ,baseline,20260805,0.01061978973632638,0.024012700487352823,0.026204880691085397,-0.013392910751026443,-0.015585090954759018,0.0021921802037325744,0.9226785053644099,0.921996303142329,0.922735674676525,0.8874737876033507,0.8869479262009135,0.8874785907188163,0.16774718447450815,0.16886560017970625,0.16886560017970625,191,193,193,False,False,False,0.7517525448902911,0.7411327551539647,over_circular
149314679-149314698-001,carcinoma_in_situ,baseline,20260805,0.04591738724912542,0.06460212181733904,0.06460212882533245,-0.018684734568213623,-0.01868474157620703,7.007993407803781e-09,0.9192118226600985,0.920098441345365,0.920098441345365,0.7645224652317182,0.7656550072911273,0.7656550072911273,1.860687497195404,1.8495814971868851,1.8495814971868851,492,487,487,False,False,False,0.646223684321573,0.6003062970724475,over_circular
149315229-149315310-001,severe_dysplastic,baseline,20260805,0.004304767094934214,0.025559637383807843,0.025695956538457132,-0.02125487028887363,-0.021391189443522918,0.00013631915464928923,0.950734394124847,0.9514563106796117,0.9514563106796117,0.7311844909434921,0.7318765804800331,0.7318765804800331,2.180619378443714,2.176529304279052,2.176529304279052,644,635,635,False,False,False,0.800018833176979,0.8043236002719132,under_circular
149315671-149315731-001,carcinoma_in_situ,baseline,20260805,0.12285810358526794,0.0975846976925343,0.0975846982880354,0.025273405892733636,0.025273405297232543,5.955010928815341e-10,0.8923028191320874,0.8937045238848466,0.8933881683011705,0.690435404752566,0.6919226844776345,0.6917645066857965,1.2267244833555504,1.2095979150369662,1.2095979150369662,680,672,672,False,False,False,0.5723774507036634,0.6952355542889314,under_circular
149315671-149315740-001,carcinoma_in_situ,baseline,20260805,0.06316072288327967,0.07587213259798697,0.07645483301446654,-0.0127114097147073,-0.013294110131186865,0.0005827004164795646,0.9541650059784775,0.9542015133412983,0.9538032656312226,0.8032268691864219,0.8029384991750583,0.8022984582124367,0.7156240074963334,0.7065634410098258,0.7065634410098258,150,146,146,False,False,False,0.6707961788158133,0.6076354559325337,over_circular
149316426-149316462-004,carcinoma_in_situ,baseline,20260805,0.12049525725223553,0.137853974188343,0.13785397941141508,-0.017358716936107466,-0.01735872215917955,5.223072085946967e-09,0.9520661157024793,0.9531043593130779,0.9517833553500661,0.8044189576657109,0.8053956538785547,0.8038062155291901,0.23518890244595747,0.24329849868821674,0.24329849868821674,135,132,132,False,False,False,0.6754544909721889,0.5549592337199534,over_circular
149316754-149316779-002,moderate_dysplastic,baseline,20260805,0.19045639009535564,0.16049718469727425,0.1602609779145696,0.02995920539808139,0.03019541218078603,-0.0002362067827046399,0.906636670416198,0.9054484178992698,0.9054484178992698,0.8678637897535535,0.8668035902756897,0.8668035902756897,0.22611180746584292,0.22914610072965047,0.22914610072965047,498,505,505,False,False,False,0.6361497489342189,0.8266061390295746,under_circular
149317002-149317010-002,severe_dysplastic,baseline,20260805,0.011494487043463675,0.01665647794650138,0.01855122723741065,-0.005161990903037705,-0.007056740193946975,0.00189474929090927,0.9572649572649573,0.9564157269125266,0.9582444376714416,0.8886677589147209,0.8874773057186356,0.8895699800297507,0.02615156657321327,0.035048034045074505,0.035048034045074505,86,91,91,False,False,False,0.7000387805750673,0.711533267618531,under_circular
149317204-149317230-002,severe_dysplastic,baseline,20260805,0.18246725834958388,0.1924772278528727,0.1924772287721187,-0.010009969503288807,-0.01000997042253482,9.192460126428159e-10,0.936878612716763,0.9369077883059856,0.9364455743009014,0.7931927343112322,0.7931229675585283,0.7926511866691028,0.05864169149043885,0.06075643589765045,0.06075643589765045,123,121,121,False,False,False,0.712677729584922,0.5302104712353382,over_circular
149788987-149788996-003,light_dysplastic,baseline,20260805,0.011315953408335355,0.11357028388563795,0.11520394162989034,-0.10225433047730259,-0.10388798822155498,0.0016336577442523925,0.9596872284969592,0.9587664587664587,0.9594594594594594,0.8901850776631137,0.8893711157495301,0.8898739210469897,0.11938219005752748,0.12387737381037311,0.12387737381037311,328,362,362,False,False,False,0.6993329728412698,0.6880170194329345,over_circular
153268807-153268826-001,light_dysplastic,baseline,20260805,0.18966224487536165,0.07008489574283494,0.07008489199447454,0.11957734913252671,0.11957735288088711,-3.7483603998467174e-09,0.9817268554602927,0.9844666896789782,0.9853296513634795,0.911841247161574,0.9134027910640315,0.9139124225494619,0.052426594904012414,0.05425587895383294,0.05425587895383294,105,64,64,False,False,False,0.6664204093004483,0.85608265417581,under_circular
153276386-153276405-001,moderate_dysplastic,baseline,20260805,0.10854563449813692,0.12981980488631584,0.13128352503254626,-0.021274170388178915,-0.022737890534409333,0.0014637201462304184,0.9583948793697686,0.9586614173228346,0.9586614173228346,0.8613039241505283,0.8615053507354531,0.861634333064874,0.38026357084587603,0.378573536094574,0.378573536094574,206,202,202,False,False,False,0.7742206167541782,0.6656749822560413,over_circular
153276386-153276405-002,moderate_dysplastic,baseline,20260805,0.17371391873134256,0.1387561687765415,0.13910126647037147,0.034957749954801054,0.0346126522609711,0.00034509769382995437,0.8983153557144589,0.8989471136391142,0.8999152850054459,0.7581843047492856,0.7585785463095449,0.7595051588208998,0.3448852040816326,0.34092194372156015,0.34092194372156015,45,57,57,False,False,False,0.6644765116653484,0.8381904303966909,under_circular
153276386-153276414-001,moderate_dysplastic,baseline,20260805,0.0034895710163020954,0.011786081078502653,0.012191330155398417,-0.008296510062200557,-0.008701759139096321,0.00040524907689576395,0.9730499821916182,0.973293768545994,0.9730563798219585,0.9274107166790435,0.9276023537027209,0.927404564189236,0.07152636474907703,0.0710316204937026,0.0710316204937026,83,81,81,False,False,False,0.8152548955389188,0.8117653245226167,over_circular
153314466-153314473-003,light_dysplastic,baseline,20260805,0.15367015889805535,0.019010900478194093,0.02768335724401294,0.13465925841986126,0.1259868016540424,0.008672456765818848,0.8921539817807816,0.8890508820527774,0.8855518297127861,0.8897189076017697,0.8878267528743382,0.885829318430404,0.04095744338835462,0.043640614087376,0.043640614087376,646,699,699,False,False,False,0.6897545994797916,0.8434247583778469,under_circular
153654869-153654880-001,severe_dysplastic,baseline,20260805,0.04041876781917031,0.07858658164220067,0.07738496639456272,-0.03816781382303036,-0.036966198575392406,-0.001201615247637955,0.8628517823639775,0.8655375690090764,0.8657247122672406,0.7587602923880568,0.7608436002989837,0.7610316363149919,0.1429047424780735,0.13262776461821468,0.13262776461821468,1176,1149,1149,False,False,False,0.5270453181835343,0.486626550364364,over_circular
153655016-153655039-005,severe_dysplastic,baseline,20260805,0.10088941209823865,0.08173135165019585,0.0812212380771894,0.019158060448042802,0.019668174021049256,-0.0005101135730064543,0.884323107233324,0.8852643419572553,0.8852643419572553,0.8246527404556749,0.8254607508080896,0.8254607508080896,0.5014910481059206,0.49861959100032294,0.49861959100032294,411,408,408,False,False,False,0.7488214386567168,0.8497108507549554,under_circular
153655087-153655101-002,severe_dysplastic,baseline,20260805,0.05219914155349448,0.02816809805142817,0.02634451158087736,0.024031043502066307,0.025854629972617116,-0.0018235864705508087,0.8850948509485095,0.8864250946457545,0.8858842617631152,0.8257068527977199,0.8266309766931665,0.8261174287176869,0.09044478330363204,0.08321096635156278,0.08321096635156278,198,190,190,False,False,False,0.7491691481124676,0.8013682896659621,under_circular
153656862-153656873-001,light_dysplastic,baseline,20260805,0.09390634701926182,0.03506882338940087,0.03809732763678064,0.058837523629860944,0.05580901938248117,0.0030285042473797708,0.9705741626794259,0.9709850746268657,0.9685970149253731,0.8406137331585697,0.8407984513418425,0.8395734741943426,0.07160621557823438,0.07298266891714683,0.07298266891714683,108,123,123,False,False,False,0.7574465780632452,0.851352925082507,under_circular
153657121-153657160-001,severe_dysplastic,baseline,20260805,0.00240996977153074,0.014375959588550424,0.015815472531347408,-0.011965989817019684,-0.013405502759816668,0.0014395129427969833,0.9536307961504812,0.9537731134432783,0.953023488255872,0.8447548111392986,0.8448423578266115,0.8439939856433267,0.10942701610819183,0.10735424696608264,0.10735424696608264,271,268,268,False,False,False,0.7692385766588287,0.7668286068872979,over_circular
153659229-153659264-001,severe_dysplastic,baseline,20260805,0.02658732874425629,0.018240932547850197,0.018240930184919568,0.008346396196406092,0.00834639855933672,-2.3629306289407737e-09,0.9468713105076741,0.9471475409836065,0.9471475409836065,0.8784932448555358,0.8786834944122615,0.8786834944122615,0.05201819529937102,0.051641897313870366,0.051641897313870366,389,387,387,False,False,False,0.7758651793036769,0.8024525080479332,under_circular
153697342-153697375-001,moderate_dysplastic,baseline,20260805,0.003663426625035049,0.019334649881625587,0.019334658655984382,-0.01567122325659054,-0.015671232030949334,8.774358795093917e-09,0.9669669669669669,0.9675870348139256,0.9675870348139256,0.8627681332599365,0.8633610043570001,0.8633610043570001,0.2623238803300443,0.25937531364495925,0.25937531364495925,163,160,160,False,False,False,0.7729323887091964,0.7692689620841614,over_circular
153697342-153697384-001,moderate_dysplastic,baseline,20260805,0.0069725232378986535,0.003422059917761233,0.003422064740191466,0.0035504633201374203,0.0035504584977071874,4.822430232920283e-09,0.9760687257107793,0.9764874258842773,0.9764874258842773,0.9037359977327739,0.9040869838109632,0.9040869838109632,0.09124078350437037,0.09262896557457811,0.09262896557457811,105,103,103,False,False,False,0.7697621206928121,0.7767346439307108,under_circular
153697726-153697736-001,light_dysplastic,baseline,20260805,0.06878902370020779,0.047355379920835716,0.04735538535840966,0.02143364377937207,0.021433638341798122,5.4375739466649975e-09,0.9337657477859549,0.9365671641791045,0.9366915422885572,0.8868054662030602,0.8886960173813403,0.8887864941789877,0.12990590146251663,0.12654018154990526,0.12654018154990526,1028,982,982,False,False,False,0.6686563262440224,0.7374453499442302,under_circular
153701009-153701019-002,light_dysplastic,baseline,20260805,0.1534334483154426,0.12379660432368089,0.12429628732472875,0.029636843991761697,0.02913716099071384,0.000499683001047857,0.8817649926864944,0.880691502313124,0.8809349890430972,0.8581838327421552,0.8572281210156358,0.857493666508894,0.21380991198924543,0.21642902465521802,0.21642902465521802,956,966,966,False,False,False,0.6047254586677091,0.7581589069831517,under_circular
153701622-153701650-001,moderate_dysplastic,baseline,20260805,0.10154193320902127,0.12182304411688127,0.12351113836440475,-0.02028111090786,-0.021969205155383476,0.001688094247523475,0.9351189702249383,0.9352910602910602,0.935031185031185,0.8115457884367665,0.811591846536164,0.8113191333494018,0.22608213123871101,0.22345850581509952,0.22345850581509952,127,122,122,False,False,False,0.7680367278402421,0.6664947946312209,over_circular
153701949-153701958-001,light_dysplastic,baseline,20260805,0.0371477775714959,0.10396541642378088,0.10433819737925765,-0.06681763885228498,-0.06719041980776175,0.00037278095547677026,0.89821117619123,0.8998420221169037,0.8998420221169037,0.8235509289588663,0.8246559398679035,0.8246559398679035,0.1276005170641178,0.12349680876779578,0.12349680876779578,1162,1136,1136,False,False,False,0.6318418951894265,0.5946941176179306,over_circular
153702037-153702051-003,light_dysplastic,baseline,20260805,0.17186630404940528,0.14375377575169868,0.1437537752539616,0.028112528297706607,0.02811252879544368,-4.97737073779092e-10,0.9240052470485351,0.925039315044557,0.9252140485759217,0.8303263558334917,0.8311317571664066,0.8312902983093131,0.08497744111817951,0.08831377991373368,0.08831377991373368,849,838,838,False,False,False,0.6284407643034918,0.8003070683528971,under_circular
153826963-153826970-001,severe_dysplastic,baseline,20260805,0.14710440386400514,0.18133992827623402,0.18178324389536737,-0.03423552441222888,-0.034678840031362235,0.0004433156191333554,0.8934747856416219,0.8951109821558102,0.8954011315827651,0.7279370058488663,0.7295237656004043,0.7299925696761349,0.6301451397791957,0.6082113196778758,0.6082113196778758,725,713,713,False,False,False,0.657382372112432,0.5102779682484269,over_circular
153826963-153826982-003,severe_dysplastic,baseline,20260805,0.009452623189743936,0.022038823000196994,0.023876713141329442,-0.012586199810453058,-0.014424089951585506,0.0018378901411324478,0.9376133764492468,0.9379484349128755,0.9374753607190728,0.7715391906215554,0.7719972500859963,0.7715207897645269,1.6480959745450048,1.6427045081304295,1.6427045081304295,685,681,681,False,False,False,0.7694051983064593,0.7599525751167153,over_circular
153827595-153827657-002,carcinoma_in_situ,baseline,20260805,0.048774707677851414,0.06371084122222737,0.06371084676088357,-0.014936133544375951,-0.014936139083032152,5.538656200343439e-09,0.971894832275612,0.9716874292185731,0.9707814269535674,0.9123850561676791,0.9121018112709707,0.9111505540348306,0.03622368673810117,0.033215233290045054,0.033215233290045054,80,83,83,False,False,False,0.7268263925652134,0.678051684887362,over_circular
153828877-153828902-002,severe_dysplastic,baseline,20260805,0.015855257186874305,0.030265811160295697,0.030265807060062544,-0.014410553973421392,-0.014410549873188239,-4.100233153003785e-09,0.971761658031088,0.9722941481097876,0.9722941481097876,0.8209673948713406,0.8213805754800199,0.8213805754800199,0.39621513993085333,0.3986484246457602,0.3986484246457602,194,190,190,False,False,False,0.7086056044596746,0.6927503472728003,over_circular
153828952-153828970-001,severe_dysplastic,baseline,20260805,0.008769786041514682,0.013199741230282558,0.013199741230282558,-0.004429955188767876,-0.004429955188767876,0.0,0.9601603608118267,0.9600400851810097,0.9602906175623199,0.8012827120514829,0.8009539563222026,0.8014749486703566,0.2833706048919624,0.28699018874565496,0.28699018874565496,104,103,103,False,False,False,0.8369077290582955,0.8281379430167808,over_circular
153828952-153829005-001,severe_dysplastic,baseline,20260805,0.12596166401457987,0.10181756293408384,0.10277638753832308,0.024144101080496028,0.02318527647625679,0.000958824604239239,0.9243353783231084,0.9254986782023552,0.9254986782023552,0.7052140467774483,0.7065221720470427,0.7065221720470427,0.06381978493885265,0.040082661102768036,0.040082661102768036,597,588,588,False,False,False,0.5162502749336505,0.6422119389482304,under_circular
153828952-153829005-002,severe_dysplastic,baseline,20260805,0.09130023544553556,0.0839708397930764,0.08397084047871428,0.007329395652459159,0.007329394966821279,6.856378798048013e-10,0.9296583405110537,0.9302725968436155,0.9302725968436155,0.8381323376763413,0.8388622327366435,0.8388622327366435,0.4638256447130169,0.4725739424552373,0.4725739424552373,316,312,312,False,False,False,0.6874020266510685,0.7787022620966041,under_circular
153829664-153829672-001,light_dysplastic,baseline,20260805,0.027372754053695436,0.09824259599386864,0.09836835995061222,-0.0708698419401732,-0.07099560589691678,0.0001257639567435742,0.955543050084412,0.9536243492190629,0.9539447336804165,0.7793910977506828,0.7780502337190945,0.778244912275943,0.15582908679296723,0.15886691127651506,0.15886691127651506,209,255,255,False,False,False,0.657864643990811,0.6852373980445065,under_circular
153829745-153829768-001,severe_dysplastic,baseline,20260805,0.12749449478634411,0.05554715489576445,0.05554715489576445,0.07194733989057966,0.07194733989057966,0.0,0.8345234399254889,0.8375909583526862,0.8375909583526862,0.7804563752922313,0.782365518086849,0.782365518086849,0.09813646703741141,0.09524661776042193,0.09524661776042193,1066,1049,1049,False,False,False,0.6680470189115058,0.7955415136978499,under_circular
153829745-153829768-003,severe_dysplastic,baseline,20260805,0.015417642654174446,0.014832646429275176,0.014832647741556682,0.0005849962248992702,0.0005849949126177645,1.3122815056831882e-09,0.9345523671585045,0.9354196816208393,0.9354196816208393,0.6909603941055681,0.6917525834640261,0.6917525834640261,0.7848308120061962,0.799690729732949,0.799690729732949,723,714,714,False,False,False,0.7529647334617222,0.7683823761158967,under_circular
153830680-153830827-002,severe_dysplastic,baseline,20260805,0.03188387848286356,0.013198740838852419,0.011529604926429626,0.01868513764401114,0.020354273556433933,-0.0016691359124227922,0.9729194187582563,0.9722772277227723,0.9726072607260726,0.8013931741400941,0.7997188607749663,0.8003777044371103,1.1504313871402023,1.1726348519778829,1.1726348519778829,110,114,114,False,False,False,0.784272699913847,0.8161565783967105,under_circular
153831352-153831372-004,severe_dysplastic,baseline,20260805,0.18826109462712676,0.16407694962435432,0.1636980986622928,0.02418414500277244,0.024562995964833967,-0.0003788509620615277,0.8054078014184397,0.8076965608758155,0.8076965608758155,0.669606489645707,0.6715118318397769,0.6715118318397769,1.682024611778494,1.670447849145551,1.670447849145551,1734,1715,1715,False,False,False,0.4270828078043227,0.6153439024314494,under_circular
153915432-153915441-002,severe_dysplastic,baseline,20260805,0.15576020840485938,0.13917965717389758,0.13884866024044695,0.016580551230961804,0.016911548164412427,-0.0003309969334506224,0.8631301289566237,0.8622456448543405,0.8622456448543405,0.8088377917510391,0.807532875860774,0.807532875860774,1.0004329004329002,1.0109260734197378,1.0109260734197378,928,935,935,False,False,False,0.5926130628438463,0.7483732712487057,under_circular
153915432-153915472-001,severe_dysplastic,baseline,20260805,0.28080142212938114,0.24421802883557664,0.24639966178469708,0.0365833932938045,0.03440176034468406,0.002181632949120438,0.8233799237611181,0.821061523300014,0.821061523300014,0.789215331957833,0.786894906785722,0.7869881816667965,0.5369840533453851,0.5464211620339188,0.5464211620339188,1245,1265,1265,False,False,False,0.4682248927024723,0.7490263148318534,under_circular
153915726-153915736-001,severe_dysplastic,baseline,20260805,0.1651014114692696,0.10186390132831713,0.10099677118416417,0.06323751014095247,0.06410464028510543,-0.0008671301441529611,0.8359255202628697,0.8356254092992796,0.8343156516044532,0.8008819636858202,0.8000928564397735,0.798943009765269,0.1515956364958928,0.1619634765827095,0.1619634765827095,165,181,181,False,False,False,0.49729932240339114,0.6624007338726607,under_circular
153916114-153916129-002,severe_dysplastic,baseline,20260805,0.3440803613746097,0.29601997491665094,0.2975709578770296,0.04806038645795874,0.04650940349758009,0.001550982960378644,0.8434992996307143,0.8401166476480284,0.8398630658044884,0.8188403026567525,0.816165821429016,0.816039030507246,0.2822110913982341,0.28882788776612134,0.28882788776612134,1227,1261,1261,False,False,False,0.3792355744651456,0.7233159358397553,under_circular
153916114-153916150-001,carcinoma_in_situ,baseline,20260805,0.07793635448432734,0.1028107704361515,0.10426823052661349,-0.024874415951824158,-0.02633187604228615,0.0014574600904619928,0.961798574300859,0.96147526017893,0.9607449333576775,0.8703903333332759,0.8698362615193849,0.8689991773914391,0.055569205569205415,0.06246171840819992,0.06246171840819992,135,129,129,False,False,False,0.6790544809605874,0.6011181264762601,over_circular
153916114-153916167-001,carcinoma_in_situ,baseline,20260805,0.3542210651495126,0.3670074020134057,0.36850720890394645,-0.012786336863893077,-0.014286143754433822,0.0014998068905407447,0.9000546149645002,0.9006550218340611,0.9002911208151383,0.7931412382250469,0.793713754303274,0.7932672535292622,0.6010356731875721,0.6061192963039821,0.6061192963039821,417,420,420,False,False,False,0.7263433304375616,0.372122265288049,over_circular
153916569-153916586-001,carcinoma_in_situ,baseline,20260805,0.16681556203533554,0.2027042666206731,0.2019176203716201,-0.03588870458533755,-0.03510205833628455,-0.0007866462490530024,0.8566117896972916,0.8550993377483443,0.8556291390728477,0.7858509398936908,0.7837449835792244,0.784009884241476,0.8005100840648253,0.8173998275443938,0.8173998275443938,484,493,493,False,False,False,0.5980903992300669,0.43127483719473136,over_circular
153956040-153956058-001,normal_columnar,baseline,20260805,0.04963274116156813,0.005091220770219285,0.0055073291318716855,0.04454152039134884,0.04412541202969644,0.00041610836165240084,0.9838445328962773,0.9855140186915888,0.9850467289719627,0.8321389649822368,0.8332368459971471,0.8328755850066552,0.3554201968744059,0.36130892080168214,0.36130892080168214,41,32,32,False,False,False,0.7972483309364187,0.8468810720979868,under_circular
153956040-153956058-003,normal_columnar,baseline,20260805,0.010745571201065895,0.005345378750956309,0.004993410667501252,0.005400192450109587,0.005752160533564643,-0.0003519680834550565,0.8874361593462717,0.886349724546011,0.886349724546011,0.8747569742483662,0.874416859712186,0.8742888187390747,0.17382796373664477,0.17654258368985143,0.17654258368985143,541,547,547,False,False,False,0.7845876942566768,0.7953332654577427,under_circular
153956040-153956072-003,normal_columnar,baseline,20260805,0.057018698794828904,0.09988868919703675,0.09988869032782277,-0.04286999040220785,-0.04286999153299387,1.1307860203757514e-09,0.8313627878033603,0.833902514746973,0.832660664389941,0.8099705798069049,0.8114801327534257,0.8106855210790348,0.13864034710593648,0.1372803122351578,0.1372803122351578,512,505,505,False,False,False,0.671929675593341,0.6149109767985121,over_circular
153956444-153956458-004,normal_columnar,baseline,20260805,0.03286467675158722,0.0076696126858364355,0.007669613957554833,0.025195064065750783,0.025195062794032386,1.2717183972554835e-09,0.9542048293089093,0.9548351343862566,0.9542809642560266,0.9002587568373455,0.90065346917128,0.9002287608407384,0.02516427455430592,0.022523916193389004,0.022523916193389004,13,7,7,False,False,False,0.8117373658604062,0.8446020426119935,under_circular
153958154-153958211-001,normal_columnar,baseline,20260805,0.22189905608760807,0.19002976578759123,0.18856548106526472,0.03186929030001684,0.033333575022343354,-0.0014642847223265143,0.763945326930181,0.7622558053814965,0.7622558053814965,0.7124982299617093,0.7115327465706011,0.7116514691160124,0.00659284890426759,0.005084076974443019,0.005084076974443019,639,645,645,False,False,False,0.5841142589113729,0.806013314998981,under_circular
153958547-153958572-002,normal_columnar,baseline,20260805,0.06362467232193825,0.07070330147477688,0.07070330147477688,-0.007078629152838634,-0.007078629152838634,0.0,0.8515463917525773,0.8511076764554354,0.8511076764554354,0.8034807771037255,0.8029804747965665,0.8029804747965665,0.6212741185986929,0.6237893313771764,0.6237893313771764,288,289,289,False,False,False,0.7051283341911426,0.6415036618692044,over_circular
153958547-153958572-006,normal_columnar,baseline,20260805,0.024640686810931012,0.009771388446399576,0.009102388885249502,0.014869298364531436,0.01553829792568151,-0.0006689995611500743,0.8699300699300699,0.8691197019096414,0.8691197019096414,0.8018917120321176,0.8010912277890386,0.8010912277890386,0.2829923088883619,0.2854989895177208,0.2854989895177208,255,257,257,False,False,False,0.7491312386859638,0.7737719254968948,under_circular
153958547-153958572-008,normal_columnar,baseline,20260805,0.18457484634036997,0.190228037188592,0.190228037188592,-0.005653190848222023,-0.005653190848222023,0.0,0.8483221476510067,0.8479427549194991,0.8479427549194991,0.6926498198062108,0.6918716188113183,0.6918716188113183,0.40727906569556693,0.4034681838880716,0.4034681838880716,17,16,16,False,False,False,0.5962736462240603,0.41169879988369035,over_circular
153958547-153958572-009,normal_columnar,baseline,20260805,0.02316357662506663,0.007795020610601555,0.007795026116452219,0.015368556014465073,0.01536855050861441,5.505850664278e-09,0.9104072398190045,0.9095840867992767,0.9095840867992767,0.7887967609851063,0.7881253767329717,0.7881253767329717,0.1524712283576734,0.15376310444458846,0.15376310444458846,198,200,200,False,False,False,0.7677199775694239,0.7908835541944905,under_circular
153958547-153958590-002,normal_columnar,baseline,20260805,0.6617095507315068,0.6481569051530989,0.657712976644307,0.013552645578407962,0.003996574087199889,0.009556071491208074,0.38517091959557054,0.3955152671755725,0.39122137404580154,0.46592355379934336,0.4714332916963335,0.4692538459439277,0.24985958667208252,0.24796546680652362,0.24796546680652362,1718,1680,1680,False,False,False,0.17913352155585613,0.840843072287363,under_circular
