cell_id,class,model,raw_circularity_ae,closing_circularity_ae,dual_null_circularity_ae,benefit_closing,benefit_null,specific_advantage,raw_nucleus_dice,closing_nucleus_dice,dual_null_nucleus_dice,raw_foreground_dice,closing_foreground_dice,dual_null_foreground_dice,raw_nc_ae,closing_nc_ae,dual_null_nc_ae,raw_area_ae,closing_area_ae,dual_null_area_ae,raw_invalid,closing_invalid,dual_null_invalid,raw_pred_circularity,gt_circularity,roundness_group
149788987-149788996-003,light_dysplastic,baseline,0.037371745060021166,0.11281785571122316,0.11419963643571929,-0.07544611065120199,-0.07682789137569812,0.0013817807244961289,0.9595263343937788,0.9587664587664587,0.9594356261022927,0.8901850776631137,0.8893711157495301,0.8898739210469897,0.05855790134452821,0.06133196034896249,0.06133196034896249,328.0,362.0,362.0,0.0,0.0,0.0,0.6993329728412698,0.6880170194329345,over_circular
153268807-153268826-001,light_dysplastic,baseline,0.18966224487536165,0.06645574253131614,0.06631387070156114,0.11957734913252671,0.11957735288088711,-6.5447581798494525e-09,0.9788345962895219,0.9814300590072892,0.9824713641096842,0.945270750105399,0.9473493912973192,0.9473493912973192,0.006333795634921285,0.0050029742512094355,0.0050029742512094355,171.0,128.0,128.0,0.0,0.0,0.0,0.6664204093004483,0.85608265417581,under_circular
153276386-153276405-001,moderate_dysplastic,baseline,0.13492127902020967,0.14337176866990275,0.14358807121950856,-0.008450489649693083,-0.00866679219929889,0.00021630254960580686,0.9583948793697686,0.9586614173228346,0.9586614173228346,0.8543868335497047,0.8546157860234902,0.8546157860234902,0.396914881020079,0.3960684117095611,0.3960684117095611,206.0,202.0,202.0,0.0,0.0,0.0,0.8005962612762509,0.6656749822560413,over_circular
153276386-153276405-002,moderate_dysplastic,baseline,0.42748063922178375,0.40853558646818444,0.4072800731941539,0.03136776957287696,0.02985372407851733,0.00034509769382995437,0.7400221729490022,0.7432992539375518,0.7421939762365294,0.6429086328314968,0.645016744085893,0.6444641052353819,0.6719388095092385,0.6673865214328103,0.6673865214328103,990.0,968.0,968.0,0.0,0.0,0.0,0.4107097911749072,0.8381904303966909,under_circular
153276386-153276414-001,moderate_dysplastic,baseline,0.0167932001161184,0.0167932001161184,0.0167932001161184,0.0,0.0,0.0,0.9672210171125573,0.9672210171125573,0.9672210171125573,0.9197742689808427,0.9197742689808427,0.9197742689808427,0.13723088460659394,0.13723088460659394,0.13723088460659394,112.0,115.0,115.0,0.0,0.0,0.0,0.8152548955389188,0.8117653245226167,over_circular
153314466-153314473-003,light_dysplastic,baseline,0.12569656111790706,0.022240490485609277,0.02495408081633055,0.10103714667169061,0.10225172494513968,0.000294666370114105,0.8921539817807816,0.8890508820527774,0.8855518297127861,0.8897189076017697,0.8878267528743382,0.885829318430404,0.02803527434945892,0.030504377471293073,0.030504377471293073,646.0,699.0,699.0,0.0,0.0,0.0,0.7177281972599399,0.8434247583778469,under_circular
153654869-153654880-001,severe_dysplastic,baseline,0.04290760769441915,0.14781470469734048,0.14931202154890777,-0.03816781382303036,-0.036966198575392406,-0.001201615247637955,0.8628517823639775,0.8654186458042283,0.8652323740337152,0.7915452316211704,0.7926488139147498,0.7924666942245457,0.23520732729679805,0.23103254843706955,0.23103254843706955,1166.0,1149.0,1149.0,0.0,0.0,0.0,0.5295341580587831,0.486626550364364,over_circular
153655016-153655039-005,severe_dysplastic,baseline,0.10088941209823865,0.08173135165019585,0.0812212380771894,0.0124223773518356,0.013435038351400586,-0.0005101135730064543,0.884323107233324,0.8852643419572553,0.8852643419572553,0.8306335314175006,0.8311772362490781,0.8311772362490781,0.5014910481059206,0.49861959100032294,0.49861959100032294,411.0,408.0,408.0,0.0,0.0,0.0,0.7488214386567168,0.8497108507549554,under_circular
153655087-153655101-002,severe_dysplastic,baseline,0.28394663590905256,0.2509242801772281,0.256731508501048,0.024031043502066307,0.025854629972617116,0.0038707604067286794,0.7143297380585516,0.7180116600184105,0.7210800859159251,0.7039122806331046,0.7061165058172366,0.7086301506954749,0.5142156182055784,0.5076429092166854,0.5076429092166854,643.0,629.0,629.0,0.0,0.0,0.0,0.5174216537569095,0.8013682896659621,under_circular
153656862-153656873-001,light_dysplastic,baseline,0.10511377778911801,0.03506882338940087,0.03809732763678064,0.06633183081442895,0.06529616445849529,0.001035666355933662,0.9782046545991873,0.9803391496682231,0.977881543376751,0.9172505433928755,0.9179005316111819,0.9176034594304784,0.007583976719989116,0.006471473096493235,0.006471473096493235,108.0,114.0,114.0,0.0,0.0,0.0,0.746239147293389,0.851352925082507,under_circular
153657121-153657160-001,severe_dysplastic,baseline,0.020919663525235777,0.03329151208554293,0.03371581487864683,-0.012371848560307153,-0.012835558969203631,0.0004243027931039034,0.9536307961504812,0.9537731134432783,0.953023488255872,0.8447548111392986,0.8448423578266115,0.8439939856433267,0.10942701610819183,0.10735424696608264,0.10735424696608264,262.0,259.0,259.0,0.0,0.0,0.0,0.7877482704125337,0.7668286068872979,over_circular
153659229-153659264-001,severe_dysplastic,baseline,0.01863025465205015,0.010104673602878367,0.010104676016617686,0.008346396196406092,0.00834639855933672,2.4035623491514002e-09,0.9468713105076741,0.9471475409836065,0.9471475409836065,0.9072059733476829,0.9073992939829634,0.9073992939829634,0.06529775131525878,0.06512354987442903,0.06512354987442903,389.0,387.0,387.0,0.0,0.0,0.0,0.7838222533958831,0.8024525080479332,under_circular
153697342-153697375-001,moderate_dysplastic,baseline,0.003663426625035049,0.019334649881625587,0.019334658655984382,-0.01567122325659054,-0.015671232030949334,4.02384736641892e-09,0.9669669669669669,0.9675870348139256,0.9675870348139256,0.8627681332599365,0.8633610043570001,0.8633610043570001,0.42174819347687453,0.4209564309403624,0.4209564309403624,163.0,160.0,160.0,0.0,0.0,0.0,0.7729323887091964,0.7692689620841614,over_circular
153697342-153697384-001,moderate_dysplastic,baseline,0.013836923647533084,0.019251362848440423,0.019251362848440423,-0.005414439200907339,-0.005414439200907339,4.822430232920283e-09,0.9701582215101141,0.9703644373247897,0.9703644373247897,0.8965020620716055,0.8966768279932602,0.8963039120304898,0.04691901176857982,0.04639948822838502,0.04639948822838502,105.0,103.0,103.0,0.0,0.0,0.0,0.7905715675782439,0.7767346439307108,over_circular
153697726-153697736-001,light_dysplastic,baseline,0.08180633498532064,0.01689939280454933,0.01698806908655104,0.06490694218077131,0.0648182658987696,5.4375739466649975e-09,0.9337657477859549,0.9365671641791045,0.9366915422885572,0.8543000215770877,0.8566677187424903,0.8566677187424903,0.17812553330104153,0.17472781780220675,0.17472781780220675,1028.0,982.0,982.0,0.0,0.0,0.0,0.6556390149589095,0.7374453499442302,under_circular
153701009-153701019-002,light_dysplastic,baseline,0.17099257103572008,0.1391531914671833,0.13982593420443923,0.029636843991761697,0.02913716099071384,0.000499683001047857,0.8817649926864944,0.880691502313124,0.8809349890430972,0.8581838327421552,0.8572281210156358,0.857493666508894,0.1756608544106541,0.17864730292311887,0.17864730292311887,956.0,966.0,966.0,0.0,0.0,0.0,0.5871663359474316,0.7581589069831517,under_circular
153701622-153701650-001,moderate_dysplastic,baseline,0.09598891057150716,0.09983694094940332,0.09983693949856476,-0.011318805032755397,-0.011712726930717898,0.00039392189796250143,0.948118006103764,0.9485191305453159,0.9477564509978391,0.8368908614589616,0.8372443882068907,0.83644146327295,0.22608213123871101,0.22345850581509952,0.22345850581509952,67.0,68.0,68.0,0.0,0.0,0.0,0.762483705202728,0.6664947946312209,over_circular
153701949-153701958-001,light_dysplastic,baseline,0.07220697509699703,0.11604495510443691,0.11459504077706639,-0.05771234723181917,-0.05906676100634545,0.00037278095547677026,0.9467604590892262,0.9470492530690726,0.9464576246117439,0.8573437548658721,0.8580785930347377,0.858832420126221,0.08354957034191146,0.08097366022369956,0.08097366022369956,485.0,464.0,464.0,0.0,0.0,0.0,0.6669010927149276,0.5946941176179306,over_circular
153702037-153702051-003,light_dysplastic,baseline,0.17186630404940528,0.14375377575169868,0.1437537752539616,0.02967432163504513,0.030043488370738114,-0.00036916673569298286,0.9240052470485351,0.925039315044557,0.9252140485759217,0.8303263558334917,0.8311317571664066,0.8312902983093131,0.07293752068818982,0.07019712570981629,0.07019712570981629,849.0,838.0,838.0,0.0,0.0,0.0,0.6284407643034918,0.8003070683528971,under_circular
