cell_id,class,model,seed,raw_perimeter,closing_perimeter,null_perimeter,delta_perimeter_closing,delta_perimeter_null,delta_area_closing,delta_area_null,abs_delta_area_closing_minus_null,closing_fallback_to_raw,null_target_reduction,null_achieved_reduction,null_matching_error_abs,null_matching_error_pct,null_raw_fallback,null_within_tolerance
149058262-149058272-003,moderate_dysplastic,baseline,20260803,307.42135322093964,301.56348836421967,303.8061294555664,-5.857864856719971,-3.61522376537323,12,-94,106,False,5.857864856719971,3.61522376537323,2.2426410913467407,0.38284275008052615,False,False
149061666-149061699-003,moderate_dysplastic,baseline,20260803,221.92387986183167,217.8233743906021,217.96550953388214,-4.100505471229553,-3.958370327949524,7,-104,111,False,4.100505471229553,3.958370327949524,0.1421351432800293,0.0346628346864294,False,True
149095913-149095926-001,light_dysplastic,baseline,20260803,439.62236428260803,385.74725365638733,366.0904002189636,-53.8751106262207,-73.53196406364441,108,-230,338,False,53.8751106262207,73.53196406364441,19.656853437423706,0.3648596394316605,False,False
149097324-149097373-001,moderate_dysplastic,baseline,20260803,253.68123924732208,246.65180087089539,250.83556723594666,-7.029438376426697,-2.8456720113754272,12,-94,106,False,7.029438376426697,2.8456720113754272,4.1837663650512695,0.5951778991450553,False,False
149097594-149097637-001,moderate_dysplastic,baseline,20260803,312.55129623413086,301.4213526248932,309.5634882450104,-11.129943609237671,-2.9878079891204834,25,-168,193,False,11.129943609237671,2.9878079891204834,8.142135620117188,0.7315522796862464,False,False
149097594-149097637-002,moderate_dysplastic,baseline,20260803,241.76450061798096,241.17871415615082,241.17871379852295,-0.5857864618301392,-0.5857868194580078,3,-15,18,False,0.5857864618301392,0.5857868194580078,3.5762786865234375e-07,6.105089344930018e-07,False,True
149098972-149098988-002,severe_dysplastic,baseline,20260803,227.23758816719055,224.65180158615112,225.72286927700043,-2.5857865810394287,-1.5147188901901245,5,-79,84,False,2.5857865810394287,1.5147188901901245,1.0710676908493042,0.4142134925995164,False,False
149099096-149099104-001,severe_dysplastic,baseline,20260803,191.33809292316437,191.33809292316437,191.33809292316437,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,False,True
149099276-149099290-001,light_dysplastic,baseline,20260803,323.8822498321533,295.6223648786545,309.01933228969574,-28.25988495349884,-14.86291754245758,52,-193,245,False,28.25988495349884,14.86291754245758,13.39696741104126,0.4740630555674852,False,False
149099276-149099290-002,light_dysplastic,baseline,20260803,260.46803629398346,239.96550977230072,251.32084774971008,-20.50252652168274,-9.147188544273376,35,-141,176,False,20.50252652168274,9.147188544273376,11.355337977409363,0.5538506664239826,False,False
149099502-149099525-002,light_dysplastic,baseline,20260803,251.39696860313416,234.99494743347168,247.7645000219345,-16.402021169662476,-3.632468581199646,28,-93,121,False,16.402021169662476,3.632468581199646,12.76955258846283,0.7785353071048136,False,False
149100006-149100028-002,severe_dysplastic,baseline,20260803,159.39696836471558,152.71067667007446,155.92387974262238,-6.686291694641113,-3.4730886220932007,19,-95,114,False,6.686291694641113,3.4730886220932007,3.2132030725479126,0.48056579331159155,False,False
149100064-149100072-001,moderate_dysplastic,baseline,20260803,529.4802289009094,484.96045684814453,510.15641498565674,-44.51977205276489,-19.323813915252686,77,-300,377,False,44.51977205276489,19.323813915252686,25.195958137512207,0.565949846006622,False,False
149101620-149101650-001,moderate_dysplastic,baseline,20260803,278.02438497543335,270.9949471950531,275.2792179584503,-7.029437780380249,-2.7451670169830322,12,-96,108,False,7.029437780380249,2.7451670169830322,4.284270763397217,0.6094755935325263,False,False
149102442-149102451-001,light_dysplastic,baseline,20260803,222.7523068189621,222.16652059555054,222.16652059555054,-0.5857862234115601,-0.5857862234115601,2,-1,3,False,0.5857862234115601,0.5857862234115601,0.0,0.0,False,True
149102510-149102519-001,moderate_dysplastic,baseline,20260803,249.48022854328156,243.03657746315002,246.59292602539062,-6.443651080131531,-2.88730251789093,11,-82,93,False,6.443651080131531,2.88730251789093,3.5563485622406006,0.5519151360020578,False,False
149105003-149105050-001,light_dysplastic,baseline,20260803,210.65180110931396,209.48022890090942,210.06601440906525,-1.171572208404541,-0.5857867002487183,2,-43,45,False,1.171572208404541,0.5857867002487183,0.5857855081558228,0.49999949124224397,False,False
149105289-149105300-001,moderate_dysplastic,baseline,20260803,194.02438509464264,190.02438509464264,192.16652011871338,-4.0,-1.8578649759292603,3,-50,53,False,4.0,1.8578649759292603,2.1421350240707397,0.5355337560176849,False,False
149105289-149105300-002,moderate_dysplastic,baseline,20260803,348.5929266214371,343.66399371623993,347.1787130832672,-4.9289329051971436,-1.4142135381698608,8,-2,10,False,4.9289329051971436,1.4142135381698608,3.5147193670272827,0.7130791663488273,False,False
149105289-149105311-001,moderate_dysplastic,baseline,20260803,218.65180110931396,216.89444184303284,216.79393684864044,-1.757359266281128,-1.857864260673523,16,-120,136,False,1.757359266281128,1.857864260673523,0.10050499439239502,0.05719092067331271,False,True
149105289-149105311-003,moderate_dysplastic,baseline,20260803,437.0609619617462,398.4751753807068,426.85995173454285,-38.58578658103943,-10.20101022720337,27,-184,211,False,38.58578658103943,10.20101022720337,28.38477635383606,0.7356277756375708,False,False
149105289-149105311-004,moderate_dysplastic,baseline,20260803,284.24978017807007,282.49242091178894,282.24978053569794,-1.757359266281128,-1.9999996423721313,11,-11,22,False,1.757359266281128,1.9999996423721313,0.24264037609100342,0.13807101413274012,False,False
149140081-149140096-002,moderate_dysplastic,baseline,20260803,335.23758828639984,318.8355665206909,327.3624783754349,-16.402021765708923,-7.875109910964966,31,-225,256,False,16.402021765708923,7.875109910964966,8.526911854743958,0.5198695609934407,False,False
149140849-149140856-001,moderate_dysplastic,baseline,20260803,453.52185904979706,430.6761864423752,449.24472761154175,-22.845672607421875,-4.27713143825531,39,-217,256,False,22.845672607421875,4.27713143825531,18.568541169166565,0.8127815489719572,False,False
149143028-149143108-002,severe_dysplastic,baseline,20260803,209.33809328079224,206.40916109085083,206.30865561962128,-2.9289321899414062,-3.0294376611709595,5,-86,91,False,2.9289321899414062,3.0294376611709595,0.10050547122955322,0.034314714275294936,False,True
149143469-149143497-003,severe_dysplastic,baseline,20260803,176.81118214130402,173.88224947452545,175.53910374641418,-2.9289326667785645,-1.2720783948898315,5,-40,45,False,2.9289326667785645,1.2720783948898315,1.656854271888733,0.5656853401519304,False,False
149146837-149146854-001,carcinoma_in_situ,baseline,20260803,251.9655110836029,248.79393815994263,248.65180146694183,-3.1715729236602783,-3.3137096166610718,4,-56,60,False,3.1715729236602783,3.3137096166610718,0.14213669300079346,0.044815836312776636,False,True
149181904-149181927-001,carcinoma_in_situ,baseline,20260803,181.68123924732208,179.92388010025024,179.5807353258133,-1.7573591470718384,-2.100503921508789,3,-41,44,False,1.7573591470718384,2.100503921508789,0.3431447744369507,0.1952616088798401,False,False
149181904-149181951-001,carcinoma_in_situ,baseline,20260803,186.02438509464264,185.4385986328125,185.43859815597534,-0.5857864618301392,-0.5857869386672974,1,-13,14,False,0.5857864618301392,0.5857869386672974,4.76837158203125e-07,8.140119126573358e-07,False,True
149182125-149182135-002,carcinoma_in_situ,baseline,20260803,234.16652011871338,233.58073365688324,233.58073341846466,-0.5857864618301392,-0.5857867002487183,1,-2,3,False,0.5857864618301392,0.5857867002487183,2.384185791015625e-07,4.070059563286679e-07,False,True
149182657-149182667-001,carcinoma_in_situ,baseline,20260803,198.36753106117249,193.09545290470123,194.40916073322296,-5.272078156471252,-3.958370327949524,9,-96,105,False,5.272078156471252,3.958370327949524,1.3137078285217285,0.24918216110078106,False,False
149182657-149182681-002,carcinoma_in_situ,baseline,20260803,182.0243854522705,180.2670258283615,180.16652071475983,-1.7573596239089966,-1.8578647375106812,3,-51,54,False,1.7573596239089966,1.8578647375106812,0.10050511360168457,0.05719097686910846,False,True
149182657-149182698-003,carcinoma_in_situ,baseline,20260803,212.65180265903473,211.4802302122116,211.48022866249084,-1.1715724468231201,-1.1715739965438843,2,-77,79,False,1.1715724468231201,1.1715739965438843,1.5497207641601562e-06,1.3227698964433973e-06,False,True
149185604-149185616-001,carcinoma_in_situ,baseline,20260803,232.50966620445251,231.33809328079224,231.6812390089035,-1.1715729236602783,-0.8284271955490112,2,-21,23,False,1.1715729236602783,0.8284271955490112,0.3431457281112671,0.2928931875953539,False,False
149185604-149185645-003,carcinoma_in_situ,baseline,20260803,245.58073353767395,243.82337391376495,244.16652011871338,-1.7573596239089966,-1.4142134189605713,3,-43,46,False,1.7573596239089966,1.4142134189605713,0.3431462049484253,0.19526236990989093,False,False
149185604-149185657-001,carcinoma_in_situ,baseline,20260803,190.26702558994293,187.33809304237366,188.75230646133423,-2.928932547569275,-1.5147191286087036,5,-66,71,False,2.928932547569275,1.5147191286087036,1.4142134189605713,0.482842604256704,False,False
149185698-149185709-002,carcinoma_in_situ,baseline,20260803,228.89444172382355,226.551295876503,227.1370825767517,-2.3431458473205566,-1.7573591470718384,13,-55,68,False,2.3431458473205566,1.7573591470718384,0.5857867002487183,0.25000010175148907,False,False
149185788-149185824-001,carcinoma_in_situ,baseline,20260803,212.85281264781952,210.50966668128967,210.65180087089539,-2.343145966529846,-2.2010117769241333,4,-66,70,False,2.343145966529846,2.2010117769241333,0.1421341896057129,0.06065955413619019,False,True
149190861-149190868-001,moderate_dysplastic,baseline,20260803,371.8822498321533,343.76449942588806,367.9482647180557,-28.11775040626526,-3.933985114097595,66,-223,289,False,28.11775040626526,3.933985114097595,24.183765292167664,0.8600889097720629,False,False
149314453-149314465-001,carcinoma_in_situ,baseline,20260803,183.68123924732208,181.9238795042038,182.16652047634125,-1.7573597431182861,-1.514718770980835,3,-37,40,False,1.7573597431182861,1.514718770980835,0.24264097213745117,0.13807131584049223,False,False
149314453-149314507-001,carcinoma_in_situ,baseline,20260803,123.74011421203613,123.74011421203613,123.74011421203613,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,False,True
149314453-149314507-002,carcinoma_in_situ,baseline,20260803,141.74011421203613,141.1543276309967,141.15432786941528,-0.5857865810394287,-0.5857863426208496,1,-2,3,False,0.5857865810394287,0.5857863426208496,2.384185791015625e-07,4.070058735017605e-07,False,True
149314679-149314698-001,carcinoma_in_situ,baseline,20260803,224.30865502357483,220.79393637180328,222.55129599571228,-3.5147186517715454,-1.7573590278625488,6,-57,63,False,3.5147186517715454,1.7573590278625488,1.7573596239089966,0.5000000847929105,False,False
149315229-149315310-001,severe_dysplastic,baseline,20260803,316.30865585803986,384.0487699508667,313.7228692770004,67.74011409282684,-2.5857865810394287,18,-42,60,False,67.74011409282684,2.5857865810394287,65.15432751178741,0.9618278384134986,False,False
149315671-149315731-001,carcinoma_in_situ,baseline,20260803,222.65180122852325,219.72286939620972,221.13708293437958,-2.9289318323135376,-1.5147182941436768,5,-69,74,False,2.9289318323135376,1.5147182941436768,1.4142135381698608,0.482842762869215,False,False
149315671-149315740-001,carcinoma_in_situ,baseline,20260803,215.92387986183167,215.33809316158295,215.33809316158295,-0.5857867002487183,-0.5857867002487183,1,-7,8,False,0.5857867002487183,0.5857867002487183,0.0,0.0,False,True
149316426-149316462-004,carcinoma_in_situ,baseline,20260803,163.05382251739502,161.29646289348602,160.95331716537476,-1.7573596239089966,-2.1005053520202637,3,-40,43,False,1.7573596239089966,2.1005053520202637,0.3431457281112671,0.19526209857262353,False,False
149316754-149316779-002,moderate_dysplastic,baseline,20260803,318.3502857685089,300.2497798204422,305.94826447963715,-18.10050594806671,-12.402021288871765,20,-231,251,False,18.10050594806671,12.402021288871765,5.698484659194946,0.3148246063145872,False,False
149317002-149317010-002,severe_dysplastic,baseline,20260803,156.2670260667801,154.50966656208038,155.4385985136032,-1.757359504699707,-0.8284275531768799,3,-15,18,False,1.757359504699707,0.8284275531768799,0.9289319515228271,0.5285952868713454,False,False
149317204-149317230-002,severe_dysplastic,baseline,20260803,179.19595777988434,178.6101713180542,179.19595742225647,-0.5857864618301392,-3.5762786865234375e-07,1,-4,5,False,0.5857864618301392,3.5762786865234375e-07,0.5857861042022705,0.9999993894910655,False,False
149788987-149788996-003,light_dysplastic,baseline,20260803,345.37972366809845,327.56348836421967,341.4041085243225,-17.816235303878784,-3.97561514377594,29,-185,214,False,17.816235303878784,3.97561514377594,13.840620160102844,0.7768543647989199,False,False
153268807-153268826-001,light_dysplastic,baseline,20260803,322.811182141304,297.62236428260803,316.7766914367676,-25.188817858695984,-6.034490704536438,43,-139,182,False,25.188817858695984,6.034490704536438,19.154327154159546,0.7604297772770174,False,False
153276386-153276405-001,moderate_dysplastic,baseline,20260803,244.20815002918243,243.62236404418945,243.62236320972443,-0.585785984992981,-0.5857868194580078,1,-43,44,False,0.585785984992981,0.5857868194580078,8.344650268554688e-07,1.424522006728221e-06,False,True
153276386-153276405-002,moderate_dysplastic,baseline,20260803,269.96550929546356,264.693431019783,265.32084798812866,-5.272078275680542,-4.6446613073349,21,-136,157,False,5.272078275680542,4.6446613073349,0.6274169683456421,0.11900752142468,False,False
153276386-153276414-001,moderate_dysplastic,baseline,20260803,301.6639941930771,299.07820761203766,298.24978029727936,-2.5857865810394287,-3.4142138957977295,3,-32,35,False,2.5857865810394287,3.4142138957977295,0.8284273147583008,0.32037729673161636,False,False
153314466-153314473-003,light_dysplastic,baseline,20260803,223.01219260692596,206.02438402175903,220.1665199995041,-16.98780858516693,-2.845672607421875,57,-120,177,False,16.98780858516693,2.845672607421875,14.142135977745056,0.8324873633255674,False,False
153654869-153654880-001,severe_dysplastic,baseline,20260803,308.9777023792267,302.9777021408081,305.22034311294556,-6.000000238418579,-3.757359266281128,7,-135,142,False,6.000000238418579,3.757359266281128,2.242640972137451,0.3737734805038182,False,False
153655016-153655039-005,severe_dysplastic,baseline,20260803,159.88224911689758,159.29646265506744,159.2964632511139,-0.5857864618301392,-0.5857858657836914,1,-1,2,False,0.5857864618301392,0.5857858657836914,5.960464477539062e-07,1.0175148908216698e-06,False,True
153655087-153655101-002,severe_dysplastic,baseline,20260803,181.19595789909363,178.2670258283615,179.09545230865479,-2.9289320707321167,-2.1005055904388428,14,-82,96,False,2.9289320707321167,2.1005055904388428,0.8284264802932739,0.28284250378200143,False,False
153656862-153656873-001,light_dysplastic,baseline,20260803,258.85281217098236,247.48022842407227,254.10764598846436,-11.372583746910095,-4.745166182518005,17,-103,120,False,11.372583746910095,4.745166182518005,6.62741756439209,0.5827539028844473,False,False
153657121-153657160-001,severe_dysplastic,baseline,20260803,245.137082695961,243.37972342967987,243.37972354888916,-1.757359266281128,-1.7573591470718384,3,-11,14,False,1.757359266281128,1.7573591470718384,1.1920928955078125e-07,6.783433065627409e-08,False,True
153659229-153659264-001,severe_dysplastic,baseline,20260803,239.72286891937256,239.13708245754242,239.13708198070526,-0.5857864618301392,-0.5857869386672974,1,-12,13,False,0.5857864618301392,0.5857869386672974,4.76837158203125e-07,8.140119126573358e-07,False,True
153697342-153697375-001,moderate_dysplastic,baseline,20260803,196.6101713180542,194.85281217098236,195.4385986328125,-1.7573591470718384,-1.1715726852416992,3,-34,37,False,1.7573591470718384,1.1715726852416992,0.5857864618301392,0.3333333785562235,False,False
153697342-153697384-001,moderate_dysplastic,baseline,20260803,192.85281193256378,192.26702535152435,192.26702535152435,-0.5857865810394287,-0.5857865810394287,1,-3,4,False,0.5857865810394287,0.5857865810394287,0.0,0.0,False,True
153697726-153697736-001,light_dysplastic,baseline,20260803,402.2253956794739,376.45079135894775,399.6467490196228,-25.774604320526123,-2.578646659851074,44,-178,222,False,25.774604320526123,2.578646659851074,23.19595766067505,0.8999539768764746,False,False
153701009-153701019-002,light_dysplastic,baseline,20260803,316.8355668783188,309.22034192085266,313.2203426361084,-7.6152249574661255,-3.615224242210388,13,-83,96,False,7.6152249574661255,3.615224242210388,4.000000715255737,0.5252636314222147,False,False
153701622-153701650-001,moderate_dysplastic,baseline,20260803,252.45079028606415,251.86500370502472,251.865003824234,-0.5857865810394287,-0.5857864618301392,1,-1,2,False,0.5857865810394287,0.5857864618301392,1.1920928955078125e-07,2.0350293675088025e-07,False,True
153701949-153701958-001,light_dysplastic,baseline,20260803,345.0365777015686,335.66399443149567,339.7056235074997,-9.372583270072937,-5.330954194068909,17,-181,198,False,9.372583270072937,5.330954194068909,4.041629076004028,0.43121826283572473,False,False
153702037-153702051-003,light_dysplastic,baseline,20260803,317.2792181968689,309.0782072544098,315.3208477497101,-8.201010942459106,-1.9583704471588135,14,-96,110,False,8.201010942459106,1.9583704471588135,6.242640495300293,0.7612037758638097,False,False
153826963-153826970-001,severe_dysplastic,baseline,20260803,255.96550977230072,246.93607223033905,247.76449930667877,-9.02943754196167,-8.201010465621948,24,-165,189,False,9.02943754196167,8.201010465621948,0.8284270763397217,0.09174736216844617,False,True
153826963-153826982-003,severe_dysplastic,baseline,20260803,351.32084810733795,347.8061292171478,350.49242067337036,-3.5147188901901245,-0.8284274339675903,8,-15,23,False,3.5147188901901245,0.8284274339675903,2.686291456222534,0.7642976693584796,False,False
153827595-153827657-002,carcinoma_in_situ,baseline,20260803,193.68123877048492,193.0954520702362,193.0954521894455,-0.5857867002487183,-0.5857865810394287,1,-1,2,False,0.5857867002487183,0.5857865810394287,1.1920928955078125e-07,2.035028953374434e-07,False,True
153828877-153828902-002,severe_dysplastic,baseline,20260803,248.10764598846436,246.35028636455536,246.35028541088104,-1.7573596239089966,-1.757360577583313,3,-71,74,False,1.7573596239089966,1.757360577583313,9.5367431640625e-07,5.426745348143012e-07,False,True
153828952-153828970-001,severe_dysplastic,baseline,20260803,244.55129635334015,241.03657746315002,241.76449942588806,-3.5147188901901245,-2.7867969274520874,6,-98,104,False,3.5147188901901245,2.7867969274520874,0.7279219627380371,0.2071067375458471,False,False
153828952-153829005-001,severe_dysplastic,baseline,20260803,255.13708317279816,249.62236404418945,253.0365775823593,-5.514719128608704,-2.1005055904388428,14,-48,62,False,5.514719128608704,2.1005055904388428,3.414213538169861,0.6191092344953614,False,False
153828952-153829005-002,severe_dysplastic,baseline,20260803,214.65180122852325,214.06601464748383,214.06601476669312,-0.5857865810394287,-0.5857864618301392,1,-1,2,False,0.5857865810394287,0.5857864618301392,1.1920928955078125e-07,2.0350293675088025e-07,False,True
153829664-153829672-001,light_dysplastic,baseline,20260803,358.9533175230026,327.9066345691681,352.8183217048645,-31.046682953834534,-6.134995818138123,66,-277,343,False,31.046682953834534,6.134995818138123,24.91168713569641,0.8023944835826529,False,False
153829745-153829768-001,severe_dysplastic,baseline,20260803,107.4558436870575,92.7695517539978,95.98275482654572,-14.686291933059692,-11.47308886051178,14,-60,74,False,14.686291933059692,11.47308886051178,3.2132030725479126,0.21878926874079133,False,False
153829745-153829768-003,severe_dysplastic,baseline,20260803,290.93607199192047,288.0071394443512,288.2497806549072,-2.928932547569275,-2.6862913370132446,5,-135,140,False,2.928932547569275,2.6862913370132446,0.24264121055603027,0.08284288102073178,False,True
153830680-153830827-002,severe_dysplastic,baseline,20260803,208.85281229019165,205.92388010025024,206.9949470758438,-2.9289321899414062,-1.8578652143478394,5,-72,77,False,2.9289321899414062,1.8578652143478394,1.071066975593567,0.3656851392025548,False,False
153831352-153831372-004,severe_dysplastic,baseline,20260803,350.4924211502075,350.29141068458557,350.4924211502075,-0.20101046562194824,0.0,27,0,27,False,0.20101046562194824,0.0,0.20101046562194824,1.0,False,False
153915432-153915441-002,severe_dysplastic,baseline,20260803,320.00713980197906,317.0782072544098,317.2203423976898,-2.928932547569275,-2.7867974042892456,5,-128,133,False,2.928932547569275,2.7867974042892456,0.1421351432800293,0.04852796743236284,False,True
153915432-153915472-001,severe_dysplastic,baseline,20260803,316.8944420814514,306.1076452732086,313.8061294555664,-10.786796808242798,-3.0883126258850098,17,-133,150,False,10.786796808242798,3.0883126258850098,7.698484182357788,0.7136951144268281,False,False
153915726-153915736-001,severe_dysplastic,baseline,20260803,222.89444231987,219.96550977230072,220.20814967155457,-2.928932547569275,-2.6862926483154297,5,-63,68,False,2.928932547569275,2.6862926483154297,0.24263989925384521,0.08284243331421627,False,True
153916114-153916129-002,severe_dysplastic,baseline,20260803,450.3502861261368,423.5046138763428,440.8010766506195,-26.845672249794006,-9.549209475517273,48,-345,393,False,26.845672249794006,9.549209475517273,17.296462774276733,0.6442924063639142,False,False
153916114-153916150-001,carcinoma_in_situ,baseline,20260803,208.7523066997528,205.8233746290207,205.72286939620972,-2.9289320707321167,-3.029437303543091,5,-88,93,False,2.9289320707321167,3.029437303543091,0.10050523281097412,0.034314634270726466,False,True
153916114-153916167-001,carcinoma_in_situ,baseline,20260803,230.50966620445251,228.7523066997528,228.9949473142624,-1.757359504699707,-1.5147188901901245,3,-28,31,False,1.757359504699707,1.5147188901901245,0.24264061450958252,0.1380711310694759,False,False
153916569-153916586-001,carcinoma_in_situ,baseline,20260803,197.58073365688324,195.23758792877197,195.72286915779114,-2.343145728111267,-1.857864499092102,4,-83,87,False,2.343145728111267,1.857864499092102,0.48528122901916504,0.2071067211898657,False,False
153956040-153956058-001,normal_columnar,baseline,20260803,180.46803605556488,175.78174424171448,177.78174424171448,-4.686291813850403,-2.686291813850403,8,-52,60,False,4.686291813850403,2.686291813850403,2.0,0.42677666680699894,False,False
153956040-153956058-003,normal_columnar,baseline,20260803,185.78174448013306,184.61017167568207,184.61017155647278,-1.1715728044509888,-1.1715729236602783,4,-20,24,False,1.1715728044509888,1.1715729236602783,1.1920928955078125e-07,1.0175149943553356e-07,False,True
153956040-153956072-003,normal_columnar,baseline,20260803,156.81118190288544,152.71067655086517,154.02438485622406,-4.100505352020264,-2.786797046661377,8,-37,45,False,4.100505352020264,2.786797046661377,1.3137083053588867,0.32037717124589055,False,False
153956444-153956458-004,normal_columnar,baseline,20260803,158.46803629398346,154.36753058433533,155.6812390089035,-4.100505709648132,-2.786797285079956,7,-79,86,False,4.100505709648132,2.786797285079956,1.3137084245681763,0.3203771723758694,False,False
153958154-153958211-001,normal_columnar,baseline,20260803,159.0538226366043,157.88224971294403,157.88224983215332,-1.1715729236602783,-1.1715728044509888,2,-45,47,False,1.1715729236602783,1.1715728044509888,1.1920928955078125e-07,1.0175148908216697e-07,False,True
153958547-153958572-002,normal_columnar,baseline,20260803,133.63960897922516,132.46803629398346,132.46803605556488,-1.1715726852416992,-1.1715729236602783,2,-16,18,False,1.1715726852416992,1.1715729236602783,2.384185791015625e-07,2.0350301957780449e-07,False,True
153958547-153958572-006,normal_columnar,baseline,20260803,143.0538226366043,142.46803629398346,142.2253954410553,-0.5857863426208496,-0.8284271955490112,1,-16,17,False,0.5857863426208496,0.8284271955490112,0.24264085292816162,0.41421391260603524,False,False
153958547-153958572-008,normal_columnar,baseline,20260803,157.982754945755,157.39696836471558,157.39696836471558,-0.5857865810394287,-0.5857865810394287,1,-3,4,False,0.5857865810394287,0.5857865810394287,0.0,0.0,False,True
153958547-153958572-009,normal_columnar,baseline,20260803,137.88224959373474,136.71067667007446,136.71067643165588,-1.1715729236602783,-1.1715731620788574,2,-7,9,False,1.1715729236602783,1.1715731620788574,2.384185791015625e-07,2.0350297816433394e-07,False,True
153958547-153958590-002,normal_columnar,baseline,20260803,478.83556735515594,461.4457379579544,464.94321179389954,-17.389829397201538,-13.892355561256409,75,-419,494,False,17.389829397201538,13.892355561256409,3.4974738359451294,0.20112180263872864,False,False
154519964-154519981-001,light_dysplastic,baseline,20260803,346.16652059555054,323.8650039434433,342.39191591739655,-22.30151665210724,-3.7746046781539917,29,-122,151,False,22.30151665210724,3.7746046781539917,18.526911973953247,0.8307467273622696,False,False
157181481-157181497-004,normal_columnar,baseline,20260803,135.63960921764374,135.05382299423218,135.05382239818573,-0.5857862234115601,-0.5857868194580078,1,-9,10,False,0.5857862234115601,0.5857868194580078,5.960464477539062e-07,1.0175153049564595e-06,False,True
157181671-157181697-001,normal_superficiel,baseline,20260803,100.72792184352875,95.4558436870575,98.42640614509583,-5.272078156471252,-2.3015156984329224,9,-24,33,False,5.272078156471252,2.3015156984329224,2.97056245803833,0.56345190072573,False,False
157183193-157183279-001,normal_superficiel,baseline,20260803,104.14213538169861,98.28427076339722,101.74011433124542,-5.857864618301392,-2.402021050453186,12,-70,82,False,5.857864618301392,2.402021050453186,3.4558435678482056,0.5899493745641221,False,False
157183828-157183877-001,normal_intermediate,baseline,20260803,159.2132030725479,150.42640614509583,152.95331728458405,-8.786796927452087,-6.259885787963867,15,-87,102,False,8.786796927452087,6.259885787963867,2.52691113948822,0.2875804642296371,False,False
157183964-157183980-001,normal_superficiel,baseline,20260803,80.38477599620819,72.7695517539978,74.18376553058624,-7.615224242210388,-6.201010465621948,13,-46,59,False,7.615224242210388,6.201010465621948,1.41421377658844,0.1857087502098233,False,False
157184013-157184031-001,normal_superficiel,baseline,20260803,249.49747383594513,229.58073389530182,241.86500465869904,-19.91673994064331,-7.632469177246094,89,-615,704,False,19.91673994064331,7.632469177246094,12.284270763397217,0.6167812001365337,False,False
157184850-157184920-002,normal_columnar,baseline,20260803,251.37972331047058,248.45079064369202,248.6934313774109,-2.9289326667785645,-2.6862919330596924,8,-68,76,False,2.9289326667785645,2.6862919330596924,0.24264073371887207,0.08284271484661494,False,True
157184850-157184942-001,normal_superficiel,baseline,20260803,nan,nan,nan,nan,nan,0,0,0,True,0.0,0.0,0.0,0.0,False,True
157185208-157185238-001,normal_superficiel,baseline,20260803,146.1421353816986,140.28427076339722,144.12489020824432,-5.857864618301392,-2.0172451734542847,12,-129,141,False,5.857864618301392,2.0172451734542847,3.840619444847107,0.6556347227363499,False,False
157185433-157185479-002,normal_columnar,baseline,20260803,130.56854116916656,129.98275470733643,129.98275470733643,-0.5857864618301392,-0.5857864618301392,1,-10,11,False,0.5857864618301392,0.5857864618301392,0.0,0.0,False,True
157185433-157185479-003,normal_columnar,baseline,20260803,122.0832599401474,121.49747371673584,121.49747347831726,-0.5857862234115601,-0.5857864618301392,1,-1,2,False,0.5857862234115601,0.5857864618301392,2.384185791015625e-07,4.070061219825838e-07,False,True
157185433-157185479-004,normal_columnar,baseline,20260803,232.75230658054352,227.23758804798126,230.89444196224213,-5.514718532562256,-1.8578646183013916,8,-65,73,False,5.514718532562256,1.8578646183013916,3.6568539142608643,0.6631079886794897,False,False
157185433-157185479-006,normal_columnar,baseline,20260803,289.7644988298416,287.4213527441025,287.5634889602661,-2.3431460857391357,-2.2010098695755005,4,-107,111,False,2.3431460857391357,2.2010098695755005,0.14213621616363525,0.060660415937659716,False,True
157185433-157185508-001,normal_columnar,baseline,20260803,153.63960874080658,152.468035697937,152.225395321846,-1.1715730428695679,-1.4142134189605713,2,-2,4,False,1.1715730428695679,1.4142134189605713,0.24264037609100342,0.20710648607678553,False,False
157185730-157185758-001,normal_columnar,baseline,20260803,247.48022866249084,246.308655500412,246.65180134773254,-1.1715731620788574,-0.8284273147583008,3,-105,108,False,1.1715731620788574,0.8284273147583008,0.34314584732055664,0.2928932297421984,False,False
157185781-157185793-003,normal_columnar,baseline,20260803,218.4091613292694,217.82337486743927,217.82337427139282,-0.5857864618301392,-0.5857870578765869,1,-9,10,False,0.5857864618301392,0.5857870578765869,5.960464477539062e-07,1.0175148908216698e-06,False,True
157222534-157222607-001,normal_superficiel,baseline,20260803,68.48528122901917,64.97056245803833,64.87005698680878,-3.514718770980835,-3.615224242210388,6,-30,36,False,3.514718770980835,3.615224242210388,0.10050547122955322,0.028595594065554685,False,True
157222647-157222687-001,normal_intermediate,baseline,20260803,191.69848430156708,179.39696860313416,182.7523068189621,-12.301515698432922,-8.94617748260498,38,-279,317,False,12.301515698432922,8.94617748260498,3.355338215827942,0.27275811355956525,False,False
157222801-157222811-001,normal_intermediate,baseline,20260803,113.4558436870575,105.2548336982727,108.22539520263672,-8.20100998878479,-5.230448484420776,23,-110,133,False,8.20100998878479,5.230448484420776,2.9705615043640137,0.36221898381130807,False,False
