sample_id,parent_source_id,diagnostic_class,model,seed_aggregation,n_seed_rows,raw_circularity_ae,closing_circularity_ae,null_circularity_ae,closing_benefit,null_benefit,closing_specific_residual,raw_nucleus_dice,closing_nucleus_dice,null_nucleus_dice,raw_foreground_dice,closing_foreground_dice,null_foreground_dice,raw_area_ae,closing_area_ae,null_area_ae,raw_perimeter_ae,closing_perimeter_ae,null_perimeter_ae,raw_nc_ae,closing_nc_ae,null_nc_ae
Dyskeratotic__164_10,Dyskeratotic__164,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.10755549698252231,0.10755549698252231,0.10755549698252231,0.0,0.0,0.0,0.3241025641025641,0.3241025641025641,0.3241025641025641,0.19651182955530783,0.19651182955530783,0.19651182955530783,659.0,659.0,659.0,79.2548326253891,79.2548326253891,79.2548326253891,0.22497126712000767,0.22497126712000767,0.22497126712000767
Dyskeratotic__164_11,Dyskeratotic__164,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0630083870997965,0.054498860404487814,0.053547198262805296,0.008509526695308689,0.009461188836991208,-0.0009516621416825188,0.6927816901408451,0.6933567971843378,0.6933567971843378,0.4516383991765595,0.45195716490296367,0.45195716490296367,698.0,697.0,697.0,38.04163038730621,38.62741684913635,38.62741708755493,0.384464110127827,0.384464110127827,0.384464110127827
Dyskeratotic__164_12,Dyskeratotic__164,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.02759322127766317,0.03666028656380227,0.03819709354880563,-0.009067065286139098,-0.010603872271142456,2.106435581517019e-09,0.9356164383561644,0.9356164383561644,0.9356164383561644,0.8588433851018068,0.8588433851018068,0.8588433851018068,23.0,19.0,19.0,2.0,3.4142134189605713,3.414213538169861,0.10996113446568384,0.10996113446568384,0.10996113446568384
Dyskeratotic__164_13,Dyskeratotic__164,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.028862044630802663,0.040677760931075,0.04387506405512687,-0.011815716300272339,-0.012799838886721093,0.0011921578211986361,0.9493914157591288,0.9500640204865557,0.9487836107554417,0.73532621379149,0.736508588115123,0.733912224131891,28.0,25.0,25.0,3.899494767189026,4.485281229019165,4.485281705856323,0.15178847663673817,0.15037810529025614,0.15037810529025614
Dyskeratotic__164_14,Dyskeratotic__164,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.3833818709198004,0.3738612078070475,0.37362746267058755,0.009520663112752903,0.008598168687208418,-0.00023374513645996187,0.7841127482383088,0.7837492002559181,0.781829814459373,0.7091060286266266,0.7086457852059458,0.7072036996400419,568.0,572.0,572.0,36.52691292762756,37.69848573207855,37.69848585128784,0.2579587876422552,0.2563898928722607,0.2563898928722607
Dyskeratotic__164_15,Dyskeratotic__164,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.037174299996162286,0.031187006721254518,0.031187002335996028,0.018099132675710283,0.018099146089517126,-1.3413806843054488e-08,0.9353813559322034,0.9351337039978819,0.9356632247815727,0.8546213710354087,0.8543761211611512,0.8548389405745851,157.0,160.0,160.0,10.242640376091003,9.071068048477173,9.071066617965698,0.037241516152559107,0.035218212689421935,0.035218212689421935
Dyskeratotic__164_16,Dyskeratotic__164,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.04188286141064412,0.03317913249525606,0.03317913249525606,0.0,0.0,0.0,0.6424442609413707,0.6446826051112943,0.6446826051112943,0.35724651620872344,0.35837900353513336,0.35837900353513336,866.0,862.0,862.0,51.35533881187439,50.142136335372925,50.14213562011719,0.2951136782443091,0.29871563586881883,0.29871563586881883
Dyskeratotic__164_17,Dyskeratotic__164,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.11571225468186719,0.11571225468186719,0.11571225468186719,0.0,0.0,0.0,0.6186943620178041,0.6186943620178041,0.6186943620178041,0.33448183091913547,0.33448183091913547,0.33448183091913547,514.0,514.0,514.0,48.97056245803833,48.97056245803833,48.97056245803833,0.10618679890280847,0.10618679890280847,0.10618679890280847
Dyskeratotic__164_18,Dyskeratotic__164,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.01953767278063745,0.041324186544549835,0.041324186544549835,-0.017587886154022736,-0.01758789087610968,4.5150601035715e-09,0.8427672955974843,0.8431952662721893,0.8431952662721893,0.46811928818404364,0.4683416117266388,0.4683416117266388,425.0,424.0,424.0,25.556349396705627,26.142135977745056,26.142135977745056,1.5926950431948432,1.6101498031472068,1.6101498031472068
Dyskeratotic__164_19,Dyskeratotic__164,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.13523577539523546,0.11301156872900575,0.11071751206805336,0.025386060947233724,0.025898582776801682,-0.0015713712551294057,0.7603361344537816,0.7584589614740368,0.7591289782244556,0.6255528421698486,0.6232535921483674,0.6237964575179646,569.0,579.0,579.0,46.284271121025085,43.11269783973694,43.11269760131836,0.027598599386357336,0.03008676669946908,0.03008676669946908
Dyskeratotic__164_20,Dyskeratotic__164,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.10716730278384712,0.06708653750035432,0.06644745438081723,0.044499636099695095,0.04071984840302989,-3.558533689940191e-09,0.6551628165878096,0.657404834676299,0.657404834676299,0.45416582607318484,0.4553510477067663,0.4553510477067663,1239.0,1233.0,1233.0,49.74011480808258,53.254833579063416,53.254833698272705,0.07044686012205595,0.06755275437315436,0.06755275437315436
Dyskeratotic__164_21,Dyskeratotic__164,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.2179129503598085,0.19330790381896645,0.2065554952539207,0.024605046540842057,0.011357455105887815,0.0,0.24096385542168675,0.24319189360354654,0.24319189360354654,0.1229427778227002,0.1240578984579953,0.1240578984579953,1197.0,1195.0,1195.0,103.49747431278229,104.08326077461243,104.08326077461243,0.22254659309939748,0.22115873759011903,0.22115873759011903
Dyskeratotic__164_22,Dyskeratotic__164,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.07908241791356874,0.058045536918651885,0.05679350208364575,0.02103688099491685,0.022288915829922984,-0.0012520348350061328,0.7692307692307693,0.7695924764890282,0.7711598746081505,0.6232282210543081,0.6232737110565286,0.6243163433113254,29.0,25.0,25.0,6.343145728111267,5.171572923660278,5.171572685241699,0.13497528209448229,0.13676171260257614,0.13676171260257614
Dyskeratotic__164_23,Dyskeratotic__164,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.15529025450304787,0.15221107228693675,0.15276584714750224,0.003079182216111115,0.002524407355545627,0.0005547748605654879,0.6653019447287615,0.6649629440327115,0.6654740608228981,0.5495695615980057,0.5492786061546071,0.5499322009036873,1048.0,1053.0,1053.0,69.84061932563782,67.37615287303925,67.54772567749023,0.04350839277694574,0.044291991860072155,0.044291991860072155
Dyskeratotic__164_24,Dyskeratotic__164,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.04331714790048946,0.04753956117346547,0.04753956117346547,0.0,0.0,0.0,0.8886486486486487,0.8886486486486487,0.8886486486486487,0.7184828476685154,0.7184828476685154,0.7184828476685154,145.0,146.0,146.0,4.828427076339722,4.828427076339722,4.828427076339722,0.2904024082791812,0.2904024082791812,0.2904024082791812
Dyskeratotic__165_01,Dyskeratotic__165,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0826615174546903,0.0826615174546903,0.0826615174546903,0.0,0.0,0.0,0.7721123829344433,0.7721123829344433,0.7721123829344433,0.5692186050136085,0.5692186050136085,0.5692186050136085,26.0,28.0,28.0,3.313708186149597,3.313708186149597,3.313708186149597,0.44382225607956954,0.44382225607956954,0.44382225607956954
Dyskeratotic__165_02,Dyskeratotic__165,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.15418275447052443,0.1436990841066117,0.1454044694050488,0.0,0.0,0.0,0.1568627450980392,0.1568627450980392,0.1568627450980392,0.21961945877577624,0.21961945877577624,0.21961945877577624,1505.0,1505.0,1505.0,123.7817451953888,123.7817451953888,123.7817451953888,0.41785435838297225,0.41785435838297225,0.41785435838297225
Dyskeratotic__166_01,Dyskeratotic__166,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.01729636867867279,0.0053094027457207815,0.0053094048780431,0.005000418073225932,0.005360890091089421,-2.54709852728352e-05,0.9237046103631171,0.9235162145625128,0.923924128084846,0.7762772996420062,0.7761071377521704,0.7764218978374369,73.0,77.0,77.0,4.686291337013245,2.3431453704833984,2.3431451320648193,0.27521658372114144,0.27622532878123673,0.27622532878123673
Dyskeratotic__166_02,Dyskeratotic__166,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0355547605452331,0.0355547605452331,0.0355547605452331,-0.007647695074142091,-0.007647695074142091,0.0,0.9148099606815203,0.9148099606815203,0.9148099606815203,0.4901245623263287,0.4901245623263287,0.4901245623263287,189.0,189.0,189.0,13.556349158287048,14.142135620117188,14.142135620117188,2.20460207650051,2.211737383054421,2.211737383054421
Dyskeratotic__166_03,Dyskeratotic__166,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.10763386922325757,0.09984743441310961,0.1007001289915328,0.0077864348101479575,0.006933740231724772,0.0,0.8487269096355466,0.8493013972055888,0.8483033932135728,0.6999676975581663,0.7003028725158379,0.6996299574763516,271.0,270.0,270.0,3.0710684061050415,3.0710684061050415,3.0710684061050415,0.14118214416539804,0.14118214416539804,0.14118214416539804
Dyskeratotic__166_04,Dyskeratotic__166,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.04128243733477788,0.017870544589549175,0.017278897834256624,0.024736186069857058,0.01963760159855854,-0.000591646755292552,0.8302222222222222,0.831410825199645,0.8296362023070097,0.5216401951624623,0.5218532651003713,0.5198847611633635,205.0,201.0,201.0,1.8994945287704468,4.242640376091003,3.8994945287704468,0.9606588741415569,0.9699087766341996,0.9699087766341996
Dyskeratotic__166_05,Dyskeratotic__166,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.009624893660939438,0.01562083715257423,0.015620840462220342,0.0,0.0,0.0,0.9232536764705882,0.923501033769814,0.9239604870204456,0.642095842912169,0.642095842912169,0.642095842912169,258.0,258.0,258.0,8.041630268096924,8.627416849136353,8.627417206764221,0.8753084934538996,0.8753084934538996,0.8753084934538996
Dyskeratotic__166_06,Dyskeratotic__166,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.41157111250056344,0.41157111250056344,0.41103735954200565,0.015430676216177608,0.017327434719711154,-0.0011406567022586023,0.6206140350877193,0.6215209292132369,0.6215209292132369,0.3554999602743059,0.35596620262096346,0.35596620262096346,1730.0,1727.0,1727.0,18.04163146018982,22.970563173294067,23.21320390701294,0.2518725639054739,0.2540459751691116,0.2540459751691116
Dyskeratotic__166_07,Dyskeratotic__166,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.06670581601115255,0.046087613949020834,0.045748027887942744,0.019755736466458007,0.020095322527536097,0.0,0.8801946077437665,0.8813284730660186,0.8813284730660186,0.8388288745826978,0.839560083599588,0.839560083599588,591.0,586.0,586.0,15.798989534378052,18.727922081947327,18.727921843528748,0.05842235120854533,0.0575625282831439,0.0575625282831439
Dyskeratotic__167_01,Dyskeratotic__167,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.048137568326173774,0.048137568326173774,0.048137568326173774,0.0,0.0,0.0,0.9386987589319293,0.9386987589319293,0.9386987589319293,0.7944634821534517,0.7941902950507296,0.7934347227046774,121.0,121.0,121.0,9.656853437423706,9.656853437423706,9.656853437423706,0.017323463286196217,0.016917697686928468,0.016917697686928468
Dyskeratotic__167_02,Dyskeratotic__167,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.01696481935005212,0.010940401281524292,0.011496488939993665,0.006448475285536159,0.005892387627066786,0.0004997777031271466,0.9217687074829932,0.9218573046432617,0.9235560588901472,0.8696685434545455,0.869516626252376,0.8708306753795501,100.0,96.0,96.0,3.0710678100585938,5.41421365737915,5.41421377658844,0.06952927393219743,0.06906100971282345,0.06906100971282345
Dyskeratotic__167_03,Dyskeratotic__167,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.19353527896402345,0.18070151722742445,0.1807015163619058,0.015092433618091428,0.015092434483610084,0.0,0.7491264849755416,0.7495633950401677,0.7495633950401677,0.4124108481498529,0.4126331031425738,0.4126331031425738,716.0,715.0,715.0,25.012192130088806,26.769551515579224,26.769551634788513,0.14188212660072197,0.1436158081725662,0.1436158081725662
